username,products,date,helpfulness,recommendation,hours_played,body
"Cyborg Zombies","443 products in account","Posted: June 21, 2012","2 of 2 people (100%) found this review helpful","Recommended","39.0 hrs on record","Posted: June 21, 2012
												Too addictive to be legal"
"Thestarwidegamer","16 products in account","Posted: December 15, 2016","21 of 29 people (72%) found this review helpful
3 people found this review funny","Recommended","50.5 hrs on record","Posted: December 15, 2016
												     A very fun game and I wish there were more games like it.
It is a very unique game."
"dogfacedsoldier320","52 products in account","Posted: September 27, 2016","5 of 5 people (100%) found this review helpful","Recommended","839.6 hrs on record","Posted: September 27, 2016
												it kan be pretty fun"
"Crit","36 products in account","Posted: April 16, 2015","2 of 2 people (100%) found this review helpful
1 person found this review funny","Recommended","13.0 hrs on record","Posted: April 16, 2015
												Good game,you can make ugly or cute things (Oh wait thats the scary and cute pack)"
"Geraldo","59 products in account","Posted: September 8, 2016","61 of 66 people (92%) found this review helpful
3 people found this review funny","Recommended","15.6 hrs on record","Posted: September 8, 2016
												They should make Spore 2. This game is amazing! 10/10"
"Weedy's Hurgusburgus","38 products in account","Posted: March 23","2 of 2 people (100%) found this review helpful","Recommended","80.3 hrs on record","Posted: March 23
												I actually like this game quite a bit, honestly, though mostly for Nostalgia reasons and the Creature Builder specifically

Good Parts
- you can make aliens of your own design and casually Play God

- It's pretty cute - the graphics aren't super realistic and thus haven't suffered too bad with aging, at least aesthetically

- This might just be a personal thing bcs I'm a sucker for worldbuilding/storywriting but it's fun to sort of evolve your little alien dude(s) into an empire and like,,, make up their history based on what happens

- This game is actually moddable, though be warned bcs it involves dropping files Directly into the game's data folder and you can't share creations made with modded parts

- It's also kinda fun to just poke around w/ the data sometimes and mess around w/ the Startup Conditions to unlock Hidden Developer Creators (the Flora and Cell Editors, for example)

Bad Parts
- It gets really, really repetitive after a while

- A lot of people (myself included) have a hard time getting the graphics to actually 'function' and register that you've set them on 'High' - I suspect this is because this game is from like just before the 2010's so it might not know how to run on modern hardware. There's a mod/fix for this somwhere if you go googling but i haven't gotten it to work

- There's quite a few bugs but *most* of the major game breaking ones have been fixed for ages.

- I have no idea if the Steam version of this has the DRM that it started with - if it does this is a Very Bad Part

- The online function is ♥♥♥♥ed on the Steam version - you have to register the game with Origin to get it to go online (though fortunately you do NOT have to buy it again - just register the CD key into it and you're good. You also don't have to bother w/ Origin after this and can never touch it again)


Despite the negatives outweighing the positives, I'm still gonna mark this as Recommended as it's a pretty fun game I feel.
EDIT TO ADD I'd still wait for it to be on sale to buy it - it's an Alright game but $20 USD for the base game + the DLC is quite a lot and when it's on sale it averages to $15 USD for all three items."
"Odinzero","85 products in account","Posted: May 29, 2015","57 of 77 people (74%) found this review helpful
164 people found this review funny","Recommended","47.0 hrs on record","Posted: May 29, 2015
												Start > Kill everyone > evolve > Kill everyone > Evolve > Kill everyone > Evolve > Restart"
"AequitasLOST","38 products in account","Posted: March 3, 2016","4 of 4 people (100%) found this review helpful
2 people found this review funny","Recommended","164.9 hrs on record","Posted: March 3, 2016
												If you've never played it before please consider playing it. It's a great game with a lot of creativity and choices.
Would've been a lot better had another company other than EA owned it >_>"
"Toa Metru 6","47 products in account","Posted: November 30, 2015","6 of 9 people (67%) found this review helpful
3 people found this review funny","Recommended","15.0 hrs on record","Posted: November 30, 2015
												This is possibly one of the greatest games to ever release on the market of all time. The power of creation is only a click away. I have over 220 hours into this game, and thats just on this account. 

10/10"
"FluFFy ToasterZ","205 products in account","Posted: August 16, 2016","573 of 871 people (66%) found this review helpful
256 people found this review funny","Recommended","9.9 hrs on record","Posted: August 16, 2016
												SPORE > No Man's Sky"
"riley.mosman","29 products in account","Posted: November 10, 2016","41 of 44 people (93%) found this review helpful
5 people found this review funny","Recommended","97.5 hrs on record","Posted: November 10, 2016
												Spore is a fantastic game, whether I'm playing the full game from cell to space, or just creating a fantastic creature with my 5 year old niece. Spore is both user-friendly and appropriate for all ages and I would recommend this game to anyone and everyone.


There is only one thing I would change about this game, and this is a feature that only I am likely to care about. I want it to be possible to type more for the descriptions of the creatures and their vehicles and I want it to be possible to type descriptions for individual cities on their planets. I like to create a lot of backstory for the creatures and vehicles in my game because I want to tether the game to reality. In an effort to do this I've taken to documenting the various wars, city foundings, vehicle creations race extinctions etc. on a piece of paper. I set a timer on my phone to keep track of the ""years"" that have passed in the game and keep a detailed log of my civilization's history every 5 ""years"" from start to finish. It would be easier if I could record more info for each creature and for each city on every planet, it'd certainly save my wrist from arthritis later in life."
"cannoman5","146 products in account","Posted: January 2, 2015","3 of 4 people (75%) found this review helpful
1 person found this review funny","Recommended","4.8 hrs on record","Posted: January 2, 2015
												Spore. Spore never changes."
"pyr0seraph","133 products in account","Posted: June 24, 2014","14 of 24 people (58%) found this review helpful","Not Recommended","0.1 hrs on record","Posted: June 24, 2014
												I bought the Spore Complete Pack on sale for 12.47, and I still wish I hadn't wasted the money.  I remember playing the game way back when and it was quite fun, a decent game overall.  But.... it's EA.. I should've known better to think it was really given any REAL effort.

One mistake, I'll admit, was my own.  I didn't realize that the game didn't have any autosaving, and you had to save manually.  So when the game crashed, I lost every bit of the game that I'd been playing.

Of course, the fact that having my internet go out for a few seconds caused the game to crash... I hadn't expected that to happen.   Nor did I expect to have to create an origin account for the game.   Nor did I expect to have to spend a half an hour getting it to reset my password because every time it accepted a password when I tried to login it said invalid password. ((luckily I was finally able to get a password that worked by saying something derogatory to the company in it.. they had no problem letting that go through it seems, just not a NORMAL password)).  Nor did I expect to have to reboot my entire computer just to be able to log into their servers.   

The issues are plenty, and now that I've already spent money on it, I've seen quite a few other people on the net that have had problems with it crashing.   Is the game good?   Sure, it can be fun.   But seeing as how EA infrastructure and coding can destroy just about anything.. well.. good luck if you decide to try it.   I hope you have better luck than I."
"LoXaRTPoKemON","152 products in account","Posted: June 23, 2016","96 of 133 people (72%) found this review helpful
173 people found this review funny","Recommended","61.3 hrs on record","Posted: June 23, 2016
												*gets in*
*Makes epic species*
*Plays nice with everyone*
*Gets bored*
*Makes new species*
*Genocides the ♥♥♥♥ outta everything in path*
*Goes into space*
*Blows up everyone*
*Meets the Grox*
*Befriends them*
*Makes galaxy hate species*
*Makes grox hate species*
*Roles as renegade*"
"jersebd04","16 products in account","Posted: February 24","97 of 109 people (89%) found this review helpful
9 people found this review funny","Recommended","17.7 hrs on record","Posted: February 24
												Overall Review- Challenging game that uses the creativity and mindset of the user to direct the game into a more personal format. Overall score- 7/10
Pros
- You can get very creative
- You can make the game more challenging 
- The game is customizable in the way that you can select you type of gameplay, for example a friendly and smart spieces, or a ferocious and aggresive one.
Cons
- The game runs kind of ugly if you dont have a good gaming computer
- May get repetitive for some people"
"Razor","41 products in account","Posted: May 7, 2015","2 of 2 people (100%) found this review helpful","Recommended","8.2 hrs on record","Posted: May 7, 2015
												I love this game becuase your able to make a any creature and watch it grow to attack tribes,steal their food,nuke, attack planets and even create colonys.You are missing out on a Great Sci-fi RPG GAME!"
"DtaDeetstheKid","104 products in account","Posted: September 7, 2016","4 of 6 people (67%) found this review helpful","Recommended","40.0 hrs on record","Posted: September 7, 2016
												This is a good game, and is good for anyone that has a creative mind. It is fun though and I find a bunch replay value and could recommend to anyone."
"Closey","185 products in account","Posted: March 23","3 of 3 people (100%) found this review helpful","Recommended","0.1 hrs on record","Posted: March 23
												This game is timeless. There has been and probably will never be a better simulation game than this... unless they make Spore 2... which really needs to happen, by the way."
"ultraskull1000","5 products in account","Posted: November 23, 2015","2 of 2 people (100%) found this review helpful
3 people found this review funny","Recommended","57.3 hrs on record","Posted: November 23, 2015
												If You;
Like Making Civilizations
Love Destroying Civilizations 
Enjoy World Domination
Get Excited for Total Galactic Domination
Have Quite a Bit of time On your hands

Then, You will Love this Game
11/10 Would conquer Galaxy again"
"J.Walker Qc","115 products in account","Posted: November 30, 2015","5 of 7 people (71%) found this review helpful","Recommended","7.5 hrs on record","Posted: November 30, 2015
												I DO recommend this game BUT YOU HAVE TO KNOW that I had a issue about corrupted saves and after 3 days of research (one days of cummunicating with EA) I can finnaly run the game proprely BUT only because I reinstalled it on Origin (you know Ea... ). You can buy it on steam and install on Origin and probably save you 3 days... 

I bought it to my girlfreind at the same time on steam and her game have no issue at all on steam ( but she have an OLD Pc )

You have a good PC ? install it on Origin.

*******************************************************EDIT********************************************************

These are the good points of buying it on steam ( actually 12 $ for the game and the two expensions ) and INTALLING IT on Origin ( use the cd key given by steam via : Right clic on the game/ View CD Key) and add it to your Origin Library.

- Do not bug whit ''good'' Pc ( better than a 2008 one)

- You can acces the online data ( creatures from other players in your world and more )

- You can acces the patch and news

- You can have a very good support from the EA team ( if you want to chat online you have to select United-states in the web site )"
"The Merchant","29 products in account","Posted: October 21, 2014","28 of 44 people (64%) found this review helpful","Recommended","6.4 hrs on record","Posted: October 21, 2014
												Can't get to the online feature anymore because of EA, if you wanna play it with friends it's not worth buying"
"SnowHawk","234 products in account","Posted: December 23, 2015","43 of 79 people (54%) found this review helpful
3 people found this review funny","Not Recommended","27.8 hrs on record","Posted: December 23, 2015
												I like game, but beware EA didn't put a whole lot of effort into this game and it crashes rampantly. I highly suggest you save very often or else you'll end up like me and be into the tribal stage when your game crashes and whisks away all your progress down the drain. EA dropped the ball so much that apparently there isn't even an autosave function. This game crashes so much and personally i don't think I'll ever be playing it again. The game itself is very fun as you get to guide the evolution of your species from a single cellular organization all the way to space faring god. EA made a lot of promises about this game that they didn't deliver. So pretty much standard EA behavior.

Pros:
+ Engaging gameplay
+ Enjoyable & somewhat diverse scenarios
+ Diversity among creature creations
+ Looks good for something made in 2008
+ Lots of unique body parts to chose from
+ Species specialization (e.g. carnivore, omnivore, herbivore)
+ Different creatures/species have different ""voices"" (diversity of creature communications)
+ Decent job explaining functions of everthing through all stages

Cons:
- Stages of evolution rather short
- Space stage the longest stage (Dispropotionate compared to other stages)
- Cannot continue to gain the evolution points to unlock body parts once you complete a stage
- Only real option once completing a stage is advancing the evolution
- Rather odd taking over planets in Space stage with your single ship
- Actually rather odd doing everthing in the Space stage from your single ship
- Rampant crashes
- No autosave feature
- Very few save slots for different worlds
- Too few stages of evolution
- Almost zero interaction available during Space stage with nonspace faring civilizations"
"LadyTeaspoon","57 products in account","Posted: December 24, 2016","19 of 23 people (83%) found this review helpful","Recommended","102.0 hrs on record","Posted: December 24, 2016
												Spore is nowhere near perfect, but I find it delightful. 

Some parts of the game go by really fast and feel underdeveloped and some parts feel scretched out and repetitive. Spore had a lot of potential, but fell a bit short.

Despite its faults, I have spent hours on this game. It's fun and charming. 
It's fairly simple and beginner friendly, but there are some challenges for more serious players."
"Alex Tha Mighty™","45 products in account","Posted: August 15, 2016","91 of 173 people (53%) found this review helpful
210 people found this review funny","Recommended","30.9 hrs on record","Posted: August 15, 2016
												Aight so.

ya start off as a meteor crashin down harder than drama alert and somehow...   a little sperm cell pops out. you is now that sperm cell and you is gonna eat stuff until you decide, "" HEW... im gonna grow some lungs legs and all features possible for a creature to live and breath on land"" ~sperm cell stage

Reet so now yav got ya legs and yee wanna start either killin everything in sight, or f***in dancin around wif some ♥♥♥♥♥ shaped... thing. then ya ganna get ditched by ya scwod and yer gonna have to find a new place to live for nee reason. ya gonna move cribs 3 times before ya can moove on and ya gonna look more demented each time ya hach oot an egg becuz thats how evolution works. ~fun ♥♥♥♥♥♥♥♥ creaure stage

now ya gonna pick up a stick and say ""HEW... Ima make this crib LIT"" so ya then gonna start breaking tha rulz and set the place ablaze and start making some fishin spears and axes and all that fun stuff so you can go and make some friends with the other tribes but that aint ganna werk cos half of them alredy hate you cos you used code KEEM to get yersel a discount on garden gnomes ~the hard stage

tribal stage but with first world problems like being hated by north korea~the stage that the devs got bored on

Now yav got a rocket ship garn and yer off into space. yer gonna find this stage propa kool but arnly if ya pick up the galactic adventures pack off a steam summer sale cos that means ya can still use yer little dude ya made back in the 'im gonna spend 6 hours playing with the creature creator' stage. then ya ganna meet the evil space bunnies and only you candecide your fate from there...

10/10 would spend 30 hours messing around with legs again"
"tenkls","26 products in account","Posted: September 23, 2016","4 of 5 people (80%) found this review helpful
4 people found this review funny","Recommended","25.4 hrs on record","Posted: September 23, 2016
												BEST OF THE BEST(NET)"
"lumberfish","71 products in account","Posted: January 27","33 of 40 people (83%) found this review helpful
126 people found this review funny","Recommended","6.9 hrs on record","Posted: January 27
												Made a worm with no arms, legs, eyes or any other form of defence. named it ""he'll die"" and he got to the space stage."
"Kiwi Apple","101 products in account","Posted: December 3, 2014","5 of 5 people (100%) found this review helpful","Recommended","9.3 hrs on record","Posted: December 3, 2014
												Great game at the begining but once you get to the end it gets boring very quickly as you pretty much just fly around."
"kingck","899 products in account","Posted: August 17, 2016","316 of 551 people (57%) found this review helpful
200 people found this review funny","Recommended","1.4 hrs on record","Posted: August 17, 2016
												Its like No Mans Sky, but with depth and gameplay!"
"The Blue Knight","19 products in account","Posted: May 7, 2016","16 of 19 people (84%) found this review helpful","Recommended","56.2 hrs on record","Posted: May 7, 2016
												Spore is a really good game in my opinion! There is a lot to do in the game, and it's fun to play the game over and over again! I recommend this game to others."
"JaptainCack69","91 products in account","Posted: October 4, 2016","4 of 5 people (80%) found this review helpful
2 people found this review funny","Recommended","30.1 hrs on record","Posted: October 4, 2016
												me chilodhood"
"Magtakazed","24 products in account","Posted: May 8, 2016","6 of 8 people (75%) found this review helpful","Recommended","2.4 hrs on record","Posted: May 8, 2016
												Veryfun. I amthe type of person who fits in to all the tags of the game. I just wish the game was multiplayer. I wouldveloved to play the game with my friends."
"Father Nick","137 products in account","Posted: July 25, 2015","54 of 64 people (84%) found this review helpful
80 people found this review funny","Recommended","74.8 hrs on record","Posted: July 25, 2015
												How to Spore:
-Befriend the Grox
-Formally ally yourself with the Grox
-Have everyone civilization in the galaxy declare war on you
-Ruin your relationship with the Grox by attacking their planet
-Congratulations. You can now officiallly say that the universe hates you

I give it a 8/10 

Praise Spode"
"wisathestray","19 products in account","Posted: November 9, 2014","130 of 169 people (77%) found this review helpful
12 people found this review funny","Recommended","18.8 hrs on record","Posted: November 9, 2014
												Spore has left me with very mixed emotions.  I LOVE going through the Cell stage and then playing through the Creature stage (4.5 out of 5 stars to that point).  The first night I downloaded the game, I had planned to only play a half hour or so before bed, which turned into 3+ hours and having to be harrassed by my husband to finally shut down the notebook.  I was starting to become an addict already!
And then the Tribal phase happened.
There is a very natural flow between the Cell and Creature stages, with a little more complexity added when you begin to move the camera around.  The game is entirely at your own pace and you aren't penalized for taking your time to explore, look for additional parts, or make more friends.  It's truly a casual game.  And then Tribal turns the game entirely into a Tower Defense game where you have to control multiple units and every minute you spend trying to build a strategy is held against you as the other tribes start to hate you more, attack your village, and steal your food.  To add to the fun, the interface is confusing and unintuitive.  At that point, the game fell to 3 out of 5.
I've made it through Tribal once and into the City/Civilization stage.  And that is as far as I'll ever go in this game.  The Cell and Creature stages have lots of replayability, which is why I can still recommend the game despite my obvious dislike of the rest of the stages.  I bought this game when it was on sale so I feel like it was a pretty good buy for the parts I enjoy."
"Belemon","128 products in account","Posted: March 26, 2014","4 of 6 people (67%) found this review helpful","Recommended","0.3 hrs on record","Posted: March 26, 2014
												I first started playng this game when I was ten or eleven and I still love it. This is one of the games I grew on. Yes, it does not have a wonderfull graphics or breathtaking action (actually it does) but this is a really good game. Kids can spend hours playing it, adulst will enjoy it's madness or simply make a ♥♥♥♥-like creature.
I highly recommend it to young gamers.

The creature redactor is wonderfull. Make anything your heart desires and it will still look and move fine.
The sounds, the music are great. Feel the atmosphere of new-born life and the beauty of space.
Enjoy silly jokes while trading alien races :)
Meet an Unidentified Walking Objects made by other users while playing. Some things they build are hilarious.
You will have an ability to take over the whole galaxy. Is'n it awesome to be an overlord?
It is easier to play as a peacefull creature. Be good.


Disadvantages are:
Sometimes the game does not work. :D
It is hard to beat it only for the first time. Try to find out everything by yourself so the game would be more interesting.
Space stage is completely boring without Galactic Adventures. With GA it is just a little less boring.
Too easy to understand how the game works. The interaction with animals/tribes/civilisations is too predictable."
"A_Stupid_Face + IHateAssists","100 products in account","Posted: May 22, 2016","11 of 15 people (73%) found this review helpful
37 people found this review funny","Recommended","9.4 hrs on record","Posted: May 22, 2016
												you can be a hermaphrodite with 6 legs and 3 mouthes murdering armless one eyed beans.

10/10 IGN"
"KomputerKid","92 products in account","Posted: April 19, 2015","10 of 11 people (91%) found this review helpful","Recommended","217.6 hrs on record","Posted: April 19, 2015
												I love this game. I originally got the boxed version of it for Christmas a few years ago. Last year I got a new PC, and unfortunately my CD would no longer work. I am so glad that steam had this, as the steam version of this game is essentially DRM Free (Steam is the DRM in this case.) And now I can install it on as many Windows PCs as I want. Unfortunately there is no Mac version, like the boxed edition has. So if you have a Mac, you need to use the boxed version, or the origin version, which has the DRM unfortuneately. 

The only cons I can think of with this version at least, are sometimes, when you die in the creature stage, the game crashes (only happens after you move nests for the first time, but seems to stop happening once you have a big enough brain to advance to tribal.) And the game may crash when you are placing buildings in your cities in the Civilization or Space Stage. (Usually this only happens in space, when you have LARGE empire, and even then it isn't too killing. Just save before placing buildings.)

Now for a list of Pros and Cons:

Pros:
Very Robust gameplay. 5 stages, Cell, Creature, Tribe, Civilization, Space. I like each of them a lot, but I feel that the Tribe and Civilization stages are waay to short. In the Cell Stage, you are a Cell, and you need to eat, and evolve. In the Creature stage, you are a Creature, and your goal is to develop your brain, while at the same time collecting parts, and improving your Creature. The Tribe and Civilization stages play more like an RTS, and your goal is to dominate all the tribes and civilizations. In the space stage, it is essentially an open-ended sandbox, and you can do pretty much whatever you want. The only downside is you don't have unlimited money, so it isn't a TRUE sandbox.

Attention to detail. This game looks quite realistic, but still has that cartoony feel to it. The Water looks very similar to real life water, especially when the sun is reflecting off of it. Creatures, and Plants, with certain paint coats, will also have the sun reflect off of it, and it looks quite pretty. There are also Nebula, and even Supernovas (Which is just eye candy, no stars actually blow up.)

Replayability. There are 10 different archetypes in space stage, and each has a unique superpower. The possibilities to get all archetypes are practically endless. The archetypes are, Warrior, Shaman, Trader, Ecologist, Scientist, Knight, Zealot, Diplomat, Bard, and Wanderer. Each has a unique super power, and if you have galatic adventures, can obtain the other super powers via adventures, without losing your current super power. (with the exception of knights and wanderers. The Knight Super Power is impossible to acheive via galactic adventures, only through evolution. And Wanderers do not have a superpower, as that is the archetype you get for starting in space.)

Cons:

The only one I can think of is the one I listed before, where the game may crash on death in the creature stage, or when building buildings in the Civ or Space Stage. Both are minor, and as long as you save frequently, you should be okay.

Oh... and EA has abandoned this game unfortunately. They're too proud of the new Sim City, and the Sims 4 to even consider fixing this game, or making a sequel to this game, which really sucks. In America the servers for this game, are suprisingly still up, but AFAIK the European servers went down, but the Asian and Oceania servers are still up too I think."
"Calcifer the Fire Demon","51 products in account","Posted: September 7, 2016","2 of 2 people (100%) found this review helpful","Recommended","4.1 hrs on record","Posted: September 7, 2016
												Great game, In my opinion worth the money but much better to buy it on sale. It takes you through four stages Cell,Creature,Tribal,Galactical. My personal favorite has to be creature, due to the open world that allows for exploration. Although it is a really short game the replayability is amazing and I've definitely played this for more than 4 hours on another computer."
"Superduperjack!","51 products in account","Posted: August 25, 2014","4 of 4 people (100%) found this review helpful","Recommended","104.3 hrs on record","Posted: August 25, 2014
												fun creative game that put you in a world to live and make your alian grow it is fun i love it"
"nali34","4 products in account","Posted: December 23, 2014","2 of 2 people (100%) found this review helpful","Recommended","22.2 hrs on record","Posted: December 23, 2014
												This game is very awesome and I like the evolution of the brain."
"Ephireon","186 products in account","Posted: June 30, 2014","5 of 8 people (63%) found this review helpful","Recommended","10.7 hrs on record","Posted: June 30, 2014
												This game has so much customization, I had to quit at civilization before my brain exploded."
"familymanisca","25 products in account","Posted: July 3, 2014","5 of 6 people (83%) found this review helpful","Recommended","24.9 hrs on record","Posted: July 3, 2014
												Spore is an interesting, different take on the classic god-type genre of games. You begin as a single cell organsim, happily eating (plants or other organisms, or both!) and eventaully running away or fighting other organisms. As you eat, you gain DNA, which is used to modify your creature, from eyes to appendages used to attack others or defend yourself, and other some modifications that do not require DNA, such as enlarging or reducing the size and shape of your creature, enlongating or shortening your spine, even individual segments of your spine! 

After you consume enough DNA, you will be able to ""find a mate"" and change anything you like about your creature, including color, color patterns and layers of color and patterns, and anything else you can imagine. Really, the whole point that Spore really drives home is that your creations are only limited by your imagination. Once enough DNA and parts are gathered you can ""evolve"" to the next stage of evolution, in this case, evolving legs. 

Once you crawl out of the primordial soup and make landfall, you will have a nest for your species to stay in, and the real adventure begins. You will meet other species and decide if you want to befriend them through either ""Impressing"" them through song and dance and whatnot, or kill them into extinction. In the next stage of evolution you have a third option to send them gifts, which they may or may not accept. Each decision you make affects the outcome of your creature. Befriending tribes gives you abilities to make it easier to befriend other species in the future, as does killing them, or gifting, the economic solution. Whenever you successfully befriend, or kill a species, you will be rewarded with new parts to help evolve your creature. Many of these at this stage have actual benefits, such as arms with hands that have sharp claws, which will aid you in taking down some of the tougher species, or other parts that boost your ability to sing, dance and otherwise impress other species. As with the previous stage, once you have collected enough DNA through befriending or conquering species, you will advance to the next stage of evolution, Tribal. (NOTE: When you finish creature stage, before you advance to tribal stage you will be given one last chance to change your creature in any way you see fit. Once you enter tribal stage, NO MORE CHANGES CAN BE MADE TO YOUR CREATURE.)

The tribal stage is arguably the most difficult stage because you really have to begin managing your resources. You have to gather food to feed your tribe, and plenty extra if you plan on gifting to other tribes. You have a village and as with the previous stage, instead of parts, you have buildings in your village that will assist your tribe in your goal. At this point it is a good idea to settle on whether you plan on being a war-mongering military society, a happy-go-lucky religious society (you still sing and dance to befriend other tribes, but in the next stage you basically convert new species to your religion in order to become allies) or an economic powerhouse (in the near future, capable of purchasing entire star systems). Once you have  enough allies or conquor enough tribes, you advance to the next stage, Civilization.

Civilization stage is much like the creature stage, in that it opens up the game into a new level of depth and this time, micro-management. You will discover Spice, the source of all income, and mine the various spice gysers near and far to increase your income (which replaces DNA) and go crazy with creation. Much like your original creature, you can choose from a preset list from Maxis, or if you signed in at the beginning of the game (or at any time for that matter) you can use or modify any creation by any person who has played Spore. Of course, you can also create your own from the ground up, including a Town  Hall, a Factory, Houses, and Entertainment buildings. You can use these in city planning to create a well-balanced city. Too many factories will boost spice processing, but make your city unhappy and easily susceptible to religious attacks, which are much more effective against unhappy cities. Too many entertainment buildings will make your city happy, but your spice production will suffer. You will learn the proper balance with time, experiment and try different things, which is what Spore is all about! Anyway the objective of this stage is to destroy or ally yourself with other rival factions of your species, which has become the single most dominant sentient creature on your planet. Of course you can also establish trade routes with rival cities and eventually be given the option to purchase them, making them as much yours as a city you started with. Again, eventually you will destroy or ally yourself with all the rival factions on your planet, and advance to the final stage, Space.

This is by far and away the most fun stage in the game, and once you reach space stage with one species, you can start a new species at any stage (Cell, Creature, Tribal, Civilization, or Space) any time you wish. Your species has advanced enough to begin space flight! From this point, the universe is your oyster! The same ways you haved allied yourself, purchased, or conquered others until now remain the same, although, remember that at least in the beginning of space stage, your species exists on but one planet, whereas other species you meet will be spread across several planets and even start systems! If you want an accurate scope of just how huge this game is, zoom out from your planet, to your start system, complete with other planets, to your local star system cluster to eventually the entire galaxy. Every start system, every planet you see you can visit! You can establish colonies on new worlds to expand your empire, meet new species and decide how to deal with them, do missions for them, hunt for valuable artifacts, and even terraform planets from T0 (No atmosphere, very difficult to sustain a profitable colony) to a T3 oasis, with several booming colonies, ripe for the picking with all different kinds of Spice! From this point you can do whatever, go wherever, whenever you want!

All in all, if you like creative freedom, an explorative nature, and want to build your own galaxy spanning empire from a single celled organism to the most powerful species in the galaxy, this game is for you! (On a side note, Spore and Spore Creepy and Cute Parts Pack are completely compatible with Windows 8.1)"
"Crit","36 products in account","Posted: April 16, 2015","2 of 2 people (100%) found this review helpful
1 person found this review funny","Recommended","13.0 hrs on record","Posted: April 16, 2015
												Good game,you can make ugly or cute things (Oh wait thats the scary and cute pack)"
"Luriam","477 products in account","Posted: November 23, 2012","4 of 5 people (80%) found this review helpful","Recommended","62.4 hrs on record","Posted: November 23, 2012
												Spore is one of the best God Simulators out there. It gives you full control over your creature. Over the very skeleton and skin cells of it. If there were 1000 people playing the game at the same time, you can be sure their creatures will be totally unique. 

You start as a simple cell. Whether carnivore or herbivore (or omnivore). A few million years later you develop legs and hands. You get a better mouth and eyes, and nose. You become who you want to become. You can have 10 eyes and 4 noses, 6 hands and 1 leg, while your mouth is positioned on your knee. You can do literally anything. There are lots of stages in your creature's life. You become the leader of a tribe. And then you lead a whole civilization. Later you go on the adventure on conquering the endless space with it's magnificent sights. Creative people must play this. It's amazing how complex and beautiful a creature can get. Especially when you remember that you started from a simple cell.



10/10"
"one weed","12 products in account","Posted: 4 March","288 of 317 people (91%) found this review helpful
14 people found this review funny","Recommended","160.5 hrs on record","Posted: 4 March
									Product received for free

												wow, it's been 9 years since i started playing this game. This was probably the game that actually got me into gaming. It has great mechanics, outstanding creative abilities, and doesn't take up too much space on your hard drive. interesting how it changes from a top-down scroller, to a third person rpg/adventure game, then to a stratergy game, then 3rd person space explorer. there's something in it for everyone. only thing that has aged is the graphics, quite outdated and not updated, but the pros overwhelm the cons. great game."
"DeWinged_Angel","10 products in account","Posted: December 16, 2014","3 of 3 people (100%) found this review helpful","Recommended","11.1 hrs on record","Posted: December 16, 2014
												very good game, i would recommed you play this if you like exploration and sandbox games!  The amount of things you can create are amazing! although it is a bit laggy at times and sometimes crashes for me:("
"smubear","49 products in account","Posted: June 29, 2014","3 of 3 people (100%) found this review helpful","Recommended","26.9 hrs on record","Posted: June 29, 2014
												Great game! Got it on sale, totally recommend it. One of the best games. Large variety of things to do! I'd give it a 9/10. Stupid EA abandoned this game which should've been really sucessful. 

Pros/Cons list:

Cons:
- Stages are short
- No HD graphics
- EA killed mutiplayer

Pros: 
+ Maxis created over 1000 creature for you to mess around with
+ Creative game
+ Fast gameplay
+ You can do what you wanna do
+ Entertaining

Overall I would recommend this game"
"OverBakedPotatoe","41 products in account","Posted: September 7, 2014","9 of 9 people (100%) found this review helpful
14 people found this review funny","Recommended","40.3 hrs on record","Posted: September 7, 2014
												Cell stage-I was the the prey
Creature stage-still was the prey
tribal stage-omg LEAVE ME ALONE
civilization stage-hey killing is fun lets do it
space stage-ALL WILL BOW TO ME


So I would give this 1337/10"
"mtsproductions","47 products in account","Posted: February 3","4 of 4 people (100%) found this review helpful","Recommended","8.0 hrs on record","Posted: February 3
												It doesnt matter if you are a serious gamer or just someone looking for a laid back game, if you havent played this game then you really are MISSING OUT. Defiantly worth the money and I have the game on origin and now on steam, it's that awesome."
"stickystars","37 products in account","Posted: June 19, 2015","9 of 13 people (69%) found this review helpful
6 people found this review funny","Recommended","16.5 hrs on record","Posted: June 19, 2015
												Love making the strangest creatures possible that have overly large appendages and giant eyes that stare into your soul. The gameplay is cool too, you have no friends if you're a carnivore since you have to eat your friends to survive."
"GrimTalo","108 products in account","Posted: September 7, 2016","7 of 11 people (64%) found this review helpful","Recommended","52.6 hrs on record","Posted: September 7, 2016
												It's a classic, fun game. Everyone should have this in their library."
"SeanSpicy","185 products in account","Posted: July 3, 2014","6 of 7 people (86%) found this review helpful","Recommended","9.3 hrs on record","Posted: July 3, 2014
												I wouldn't call it an amazing game. Nowhere close to my favorite. However, it is worth a buy when it is on sale. While it won't be something you will remember for the rest of your life, it will provide many captivating hours of gameplay that you won't regret using."
"MIKEDUDE","300 products in account","Posted: August 30, 2013","2 of 2 people (100%) found this review helpful","Recommended","5.0 hrs on record","Posted: August 30, 2013
												this game is not for the faint of heart it's filled with horrific actions violent themes and coarsed launguage"
"rego","30 products in account","Posted: December 2, 2013","3 of 3 people (100%) found this review helpful","Recommended","30.0 hrs on record","Posted: December 2, 2013
												Fun to play for the first few times around."
