username,products,date,helpfulness,recommendation,hours_played,body
"Seraph","622 products in account","Posted: March 18","5 of 11 people (45%) found this review helpful","Recommended","23.0 hrs on record","Posted: March 18
									Product received for free

												Don't like reading? Check out the video review here:


	
	
		YouTube™ Video: Senran Kagura Estival Versus Review 
		
			Views: 426		
		
			Episode 150: Busted Reviewed and edited by Seraph/Sam Today we look at the PC version of Senran Kagura: Estival Versus. A little late than never but how does it fare? Find out in today's review!		
	


Originally released in Japan for the Playstation 4 and Playstation Vita on March 26 2015 with North American and European releases following on March 15 and March 18 2016 respectively, we have Senran Kagura: Estival Versus. What you’re seeing here is the PC version of the game which was released on March 17 2017 and for transparency, I was given a copy of this game via a PR network. Developed by Tamsoft and published by Marvelous in Japan and Europe with XSEED handling the game in North America, Senran Kagura: Estival Versus is the seventh game in the Senran Kagura series and the fifth game to be released in English. The eighth game Senran Kagura: Peach Beach Splash was released for Playstation 4 in Japan on March 16 2017 and I’ll be covering that game in a future review. 

In Estival Versus, our four teams of shinobi get transported to a mysterious island by Sayuri, the grandmother of Asuka, the leader of Hanzo for the Kagura Millennium Festival where dead shinobi with regrets are temporarily brought over to the world of the living where they can be laid to rest. As well as that, our four teams as well as the overseers of the festival; the Mikagura sisters are to participate in the Shinobi Bon Dance, a battle royale of sorts where each team must destroy platforms belonging to the other teams with the reward being the road opening up to the status of Kagura, the highest status in the Shinobi World. On top of that, you’ll also get the light hearted humour and slice of life moments in between, but is the game any good? Find out in…

[THE GOOD]

I found the gameplay of Estival Versus is quite an improvement over Shinovi Versus. The game includes a few new elements such as wall running and attacks as well as Fusion Aerial Raves where if you’re playing a mission with a teammate, you can perform a combination attack of sorts. You can also pick up bomb shells with do various things such as freezing or paralysing the opponent to even summoning grunts or a ridable mech for you to deal more damage with which is pretty fun. Another thing introduced to the game are Creative Finishers where if your opponent is defeated near certain areas (reflected by a signpost with an exclamation mark on it), they fall into the trap in that area whilst losing all their clothes. While some are a little over the top, this is to be expected in a Senran Kagura game and I feel it adds to the charm. However in comparison to Shinovi Versus, the gameplay does feel a bit slower so I wouldn’t be expecting a lot of fast paced gameplay.

I quite enjoyed the Shinobi Girls Heart Missions that I unlocked over the course of the game. In certain levels you’ll find festival platforms that you need to destroy. Some of these platforms can be a bit out of the way or hidden and some require you to think outside the box on how to reach them. Once a certain amount of them have been destroyed you’ll start unlocking Shinobi Girls Heart Missions which are 5 stages where you play as a certain character. These missions also tell a small story whether it’s Miyabi wanting everyone to call her a hunk or Asuka’s grandfather switching bodies with her, the missions act as a small slice of life tales to the game, complete with a CG for the ending.

Diorama mode is a returning feature I also enjoyed too. Returning from Senran Kagura 2: Deep Crimson on the 3DS, and as an expansion of the Dressing Room mode of the original, the Diorama mode allows you to dress up characters and have them pose in backgrounds. The costumes you give the characters can also be used in battle too so feel free to experiment around and customize the girls to your liking.

The game also introduces a bunch of characters with a number of them being DLC. Returning characters include Rin and Daidouji who were originally introduced through a free update. New characters introduced include Naraku and True Kagura who first appeared in Senran Kagura 2: Deep Crimson as well as the shopkeeper and member of Hanzo Academy Ayame making their first playable appearance (New Wave doesn’t count). The game also features crossover characters such as Ayane from the Dead or Alive series and most notable, three characters from Ikkitousen. Originally due to licencing issues the Ikkitousen girls weren’t available, but after some negotiations, they were allowed in, however, they’re identified by the Three Kingdoms hero they represent. Each character I’ve found DLC or not also plays differently so it’s easy enough to pick a character that you’ll work well with. But, all’s not well with the game so with that we’ll move onto…

[THE BAD]

While the game has you play through as certain Shinobi, the one I felt was most left out of a playable role was Homura the leader of her Crimson Squad having the only playable story role in a Tutorial mission. While the game has you playing as just about every character at least twice, I feel that out of the team leaders, Homura really gets shafted for playable roles. On the plus side, you can replay completed missions as any character and Homura does get a Shinobi Girls Heart series of missions, but I feel that she’s a little unrepresented in this instalment.

The game from my understanding is a little bit on the buggy side as well. While I have come across bugs in which my game’s crashed or I’ve been forced to quit the game through ALT + F4, I’ve been one of the luckier ones, as I’ve heard from some folks playing the game that they’ve been forced to quit the game as early as the tutorial missions. Hopefully though the game does get patched soon so people don’t have to put up with this.

I also felt that the story was all over the place and some of the translation changes didn’t make much sense. While it does take a much more serious turn near the end, I felt that a lot of the story was padded with filler content and situations if you excuse the pun. One of them for instance has Miyabi the leader of the revived Hebijo group attacking the Mikagura Sisters over Sugar and Soy sauce to make an Egg Rice bowl with her mother and one that bugged me was where Shiki, one of the Gessen members was, according to the translation learning French when in the original and clearly in the dialogue it’s English. Asides from that, I don’t really have much else to complain about so it’s now time I give…

[THE OPINION]

Senran Kagura: Estival Versus, bugs aside is a fun game that people will either like or hate. Under the gratuitous fan-service, I’ve found the game does have a more serious outlook and explores themes around reuniting with dead loved ones while throwing in the trademark humour the series has since been well known for. If fan-service is your thing and if you’re a fan of the series, I’d say pick the game up. For the additional characters and missions, you’ll be paying out the ♥♥♥ in DLC. I thoroughly enjoyed my time playing the game and I’m looking forward to what the series has in store for the future after Peach Beach Splash."
"Kiana Kaslana","3 products in account","Posted: March 18","1 of 3 people (33%) found this review helpful","Recommended","10.8 hrs on record","Posted: March 18
												Worth OAO"
"(YouTube)Dragnix","804 products in account","Posted: 18 March","95 of 125 people (76%) found this review helpful
2 people found this review funny","Recommended","3.8 hrs on record","Posted: 18 March
									Product received for free

												 Target Audience:   Action Gamers Who Want Some Visual Flair. Ok, who like boobs, let's just put it bluntly.

 Summary:   
 Please note: The majority of play time here was spent with testing PC performance, as reviewer has already reviewed the gameplay/majority of game on the PS4
A good but not great port of a solid action game that won't change the genre, but will be a nice little experience. You should know what you get out of the Senran Kagura franchise: busty ninjas, action gameplay, and a little bit of cheese. Estival Versus for the most part delivers that: although there are some hiccups in this formula. The girls and their new mission sometimes don't match up in their characters: as the new format is a little more loose then other iterations. With that said, the humor is still here, and can lead to some hilarious moments, and there's more to then their obvious “assets” to their characters, especially with the family connections that develop in this game..

You're here for the visuals and the gameplay, and the PC port delivers a locked 60 FPS with no drops. The visuals and the presentation work rather well, with emphasis on animation and character movement working great for the lovely ladies here. And while the game play is repetitive, it's the difference in characters and how they play that help the variety keep the game going without it being too boring. While the story mode has you play everyone, you'll find a couple of characters you really love, and will go back and play levels trying to find platforms and get all the game has to offer. And of course finding the little animations of when you hit a girl into the environment, and they end up interacting with the world (which is always hilarious). 

It's a solid but not spectacular game. Good for some laughs, but if you're looking for the pinnacle of gameplay in the genre: it's not here. It's like the girls themselves, solid, having a nice look to them, but you question if you really want them to do an assassination job. 


Video Segments:  
PC Port:

	
	
		YouTube™ Video: Senran Kagura: Estival Versus: PC Port Report 
		
			Views: 1,368		
		
			Ninjas! Festivals! Oh, and of course, boobs. This key was obtained for the purposes of Review/Video Creation. Senran Kagura Estival Versus finally comes to the PC, and I'm here to break down if it's...		
	


Full Review:

	
	
		YouTube™ Video: Senran Kagura: Estival Versus (Review): Waifu Ninjas 
		
			Views: 6,848		
		
			XSEED usually doesn't hold back on it's fan service, and Senran Kagura: Estival Versus is no exception. But, there's a big question: does it also bring the Gameplay?		
	


 Lists: 
Positives:
 Each character is reasonably unique in implementation, leading to some reasonably different play styles. You'll pick up certain favorites, but I don't feel like a lot of them are copies of each other.
 The visuals are lovely, and yes, of course that's a reference to the girls as well. Animation is crisp, and the physics engine works well. God I feel dirty writing that.
 Humor works on the gag comedy level. It's not the most intelligent of writing, but given the material, it doesn't have to be. 
 Animations work well for the core material in question. Obviously having a girls clothes fly off is part what I'm talking about, but the battle animations and how they attack enemies over and over again also works rather nicely. 
 Colorful environment art and really nice to look at coloring work on the girls. High quality, and even at lower resolutions, it still looks lovely.
 Up to 4 K resolution, and decent options in terms of PC options. At least for a console port game.
 It may seem awkward at first, but controls work well for the battle type chosen here, especially for the controller. 
 For once, I actually like dressing up my characters in funny outfits and really taking advantage of that in game. It doesn't feel like a chore. Yes, I'm playing fashion model. I don't care. It's fun. 
 And there's actually some rather touching moments given the games events. Some of them may come down to things that people would consider “cheesy”, but given these characters, I really believe that some of them work. And you do buy some of the difficulty that some of these characters will end up going through.
 Difficulties are well implemented, although the default difficulty being easy is a little meh. 
 Higher difficulties actually does make you have to take a step back against the AI and actually use that pesky dodge and block button. Which is nice to see. 
 Performance is locked at 60 FPS, but it also never drops. Ever. Regardless of if 100 enemies are on the screen, and you're doing a super attack. While I would have loved for it to be unlocked (and given the community I wouldn't be surprised if they find a way to do that), it's acceptable for the default PC port performance.
Negatives:
 Series veterans will note that some of the characters don't come off as normally as they would in the entire series. Some of them will make you pause even if you don't, cause given the character they've built, it just doesn't seem like them.
 The default PC controls are confusing to say the least. With K being a confirmation button, and the default camera controls being on the numpad, it makes absolutely no sense. You've got bindable keys, but frankly, I'm still wondering who made the default controls, they make no sense..
 There is an element of repetition over the course of the gameplay, and that's not going away. They've got some elements in terms of variety in destroy platforms and facing different enemy heroes, but frankly, you'll be defeating things the same way over and over again, and you may start to get bored over time if you're not used to this type of game.
 If you're expecting Musou gameplay, while the action here, the strategy is not in terms of location based gameplay. 
 There's RPG elements here to build characters....but I honestly feel like it could have been thrown out and I'd be none the wiser. 
 Wanted a tiny more variety in the default foot soldiers in terms of their combat style. Sure, you get some, but later in the game I found myself really ignoring them and going for the other heroes. 
 Do wish there was one more system to the gameplay to really take the variety to the next level. I felt like if they added this, it would put the game on a whole different platform.
 There's a lot of little things that bother me and annoy me in this game. Things like the difficulty in the story mode always defaulting to easy, even if the last levels I beat were on normal."
"InevitableCheese","1,351 products in account","Posted: March 18","5 of 8 people (63%) found this review helpful","Recommended","1.0 hrs on record","Posted: March 18
												I have probably put in 100+ hours on my Vita, but this version is a PS4 port. So far it is completely stable, just like their port of older games. If you like Dynasty Warriors (I am a massive fan of that gameplay), and appreciate a bit of fan service, you will find your holy grail here, complete with 4K and 60fps support. Embrace the 3D Anime Waifu action!

Homura is love, Homura is life."
"AnimeHomo3","31 products in account","Posted: March 18","0 of 1 people (0%) found this review helpful
1 person found this review funny","Recommended","6.7 hrs on record","Posted: March 18
												Are you kidding? I bought it right as it released, and now it's on sale? Anyways, ""10/10, 100/100, best game."""
"Ɇmotional","35 products in account","Posted: 22 March","45 of 55 people (82%) found this review helpful
44 people found this review funny","Recommended","3.8 hrs on record","Posted: 22 March
												I'm a simple man, I see boobs I press like."
"Space_Owl™","592 products in account","Posted: March 18","3 of 6 people (50%) found this review helpful","Recommended","13.2 hrs on record","Posted: March 18
												Quick review coming through. I'll compare it with its previous installment, so if you are new to the series, i would recommend other reviews that go into depth about what the game is about.

Pros:

-More  oppai  Senran Kagura. The game has a huge roster of characters to play as, bigger than ever. And this time, you can replay any stage as any character no matter the school. And character customization got even more ridiculous, being able to wear whatever you want, whenever you want (Pre/Transformation).

-Combat is more fluid than in SV, although, not as fast. But it sure feels more rewarding, and in higher difficulties, smashing buttons won't do you any good. That said, there's 3 difficulties so if you felt in SV like combat isn't your cup of tea but enjoyed the characters/bizarre situations, now is easier than ever to do so. Also, Hard is more challenging than in SV, something I appreciate.

-The port is superb. It runs flawlessly even on toasters, not a single FPS drop. Graphic settings are almost barebones but, overall, I can't complain seeing how well it runs. Also so far, not a single bug/CTD.

-More online game modes (Including ""co-op""). And the game can support up to 10 players in MP. It also comes with a great game browser. Sadly, atm, there's not many matches going on but I hope that soon enough, once people are done with the story or in future sales, the number increases. 

-More content than ever. You're gonna be entertained for quite some time. The main story is quite interesting, although I miss the rivalry from SV to spice things up between schools.

-Better production values. The addition of dynamic camera angles and the fluid animations during conversations make them feel more natural. There's also anime cutscenes, and only a few situations are explained using those infamous static backgrounds.

And now, to my main and only con:

-The DLC policy. With SV we got all the DLCs included in the package after being released 2 years later. In this case, we had to also wait for its release on PC (It was released 2 years ago in JP, but one after EU/NA release) but this time, we have to pay full price for all of them.

I can understand having to pay for the character DLCs that are released alongside the PC version. But having to pay (full price) for content that is more than a year old in other platforms in a re-release, is a no-no to me. Also the publisher wasn't clear at all the previous week before release about the content that would be included in the package. Thankfully, most DLCs are cosmetic and there's only a couple worth your time.

All that said, Estival Versus is a vastly improvement over SV in almost every possible way. If you enjoyed SV, this is a no brainer."
"Pantsu Senpai","454 products in account","Posted: March 20","2 of 5 people (40%) found this review helpful","Recommended","8.2 hrs on record","Posted: March 20
												game has a pantsu lottery. nuff said"
"`Chicken Attack `","27 products in account","Posted: March 19","0 of 1 people (0%) found this review helpful","Recommended","19.2 hrs on record","Posted: March 19
												Good game :)"
"Pikemonogatari!","608 products in account","Posted: March 19","5 of 7 people (71%) found this review helpful
1 person found this review funny","Recommended","11.7 hrs on record","Posted: March 19
												If your game is lagging, it might be defaulted using integrated graphic card. Change it in your respective card setting (in my case it's Nvidia Control Panel). I switched from Intel integrated to my GT930M and every battle goes smoothly.

As for the game itself, ESTIVAL VERSUS is huge improvement from its predecessor. Use of better models, improvement for nearly every features, and of course larger roster of characters to play. Quality port reassured.
Fully supporting my favorite illustrator Yaegashi Nan.

Thank you for porting ESTIVAL VERSUS to its fullest!"
"Zeabolos","475 products in account","Posted: March 23","8 of 16 people (50%) found this review helpful
11 people found this review funny","Recommended","5.9 hrs on record","Posted: March 23
												I love boobs."
"RetroNutcase","588 products in account","Posted: March 18","27 of 42 people (64%) found this review helpful
28 people found this review funny","Recommended","2.7 hrs on record","Posted: March 18
												You can headpat the girls now. I repeat. YOU CAN HEADPAT THE GIRLS NOW.

11/10 Kunoichi Headpatting Sim of the Year.

Okay but seriously? Solid port, plays fine on my rig which is an i7, GTX680 setup. If you like your beat-em ups to have excessive jiggly fanservice, step right up."
"Desolater IV","5,381 products in account","Posted: 18 March","50 of 63 people (79%) found this review helpful
2 people found this review funny","Recommended","5.2 hrs on record","Posted: 18 March
												Ecchi Anime Hack & Slash
	
	
		YouTube™ Video: Senran Kagura Estival Versus || Ecchi Anime Hack & Slash || Part 1 
		
			Views: 164		
		
			#ESTIVALVERSUS http://store.steampowered.com/app/502800/ 🌟-Join my Steam Group: http://steamcommunity.com/groups/GamingTaylor ⭐️Twitter: https://twitter.com/DESOLATER_IV		
	

+ The gameplay is surprisingly fun. It's similar to the Dynasty Warriors series where you pull off various combos while fighting through hundreds of enemies. 
+ TONS of characters each with their own weapons, special abilities, and unique personalities.
+ Lengthly cutscenes with humerous dialogue
+ Very sexually teasing as there's a lot of playful nudity as you transform to different outfits, and tear off enemy clothing.
+ Visually the game looks amazing, very vibrant with a great anime style.
+ Great soundtrack

- The missions are a bit too reptitive after a while, and essentially have you doing the same thing with a different character each time. 
- Personally I felt like there was a bit too much dialogue after each mission. You'll likely be reading more than actually playing the game. Along with that it seems like a lot of the scenes are somewhat random and a bit silly. Some scenes are just an image with text overlayed on top which felt a bit lazy."
"RetroNutcase","588 products in account","Posted: March 18","27 of 42 people (64%) found this review helpful
28 people found this review funny","Recommended","2.7 hrs on record","Posted: March 18
												You can headpat the girls now. I repeat. YOU CAN HEADPAT THE GIRLS NOW.

11/10 Kunoichi Headpatting Sim of the Year.

Okay but seriously? Solid port, plays fine on my rig which is an i7, GTX680 setup. If you like your beat-em ups to have excessive jiggly fanservice, step right up."
