username,products,date,helpfulness,recommendation,hours_played,body
"Allsword","62 products in account","Posted: November 10, 2015","5 of 6 people (83%) found this review helpful
4 people found this review funny","Recommended","129.4 hrs on record","Posted: November 10, 2015
												I have never made a game before, and now, I have a new life goal."
"[SNP]Rancor","205 products in account","Posted: October 26, 2015","8 of 8 people (100%) found this review helpful","Recommended","41.0 hrs on record","Posted: October 26, 2015
												RPG Maker MV, is easily the very best of them all. There is plenty of negative reviews out there, and truth be told - even after reading a couple of them, I honestly do not know why they posted negatives. 

Anywyas, let's get to my own feelings about the program : 

I absolutely love it, pretty much everything has been improved on and moved into right direction. The changes for many aspects are pretty subtle, but quickly turn out to be a major time / stress savers.
That being said, among many and many pros of MV, absolutely the very best part are user-made plugins. You may ask, why would I give developers credits for user created content, and I'll respond with : It's the same as with the game supporting modding, and the one that does not. Sure you do not review mods when talking about the game, but you surely list modability as a (huge) plus. And in this case, they not only gave means to create plugins, they did all they could to find and contact very reliable and knowledgable people to work on them (eg. Yanfly whom already created 20 very helpful plugins)

The only thing you have to watch out for, before buying RPG maker MV is the fact it does require a bit better PC than the older versions did. The games created in the program are greatly optimised and working a lot better, but the RPG maker itself is visibly bigger strain on your PC. - But well, as long as you meet the requirements, you'll be fine.

I've been only working with MV for as few as 9 hours, but I haven't encoutered ANY bugs nor crashes to happen in this short time. I also have a feeling that I have already progressed further than in 70 hours spent in Vx Ace. 
Where the work didn't quite go like I wanted to before, now it's pretty much a pleasure, because everything is a LOT more user friendly. 

If you have been using older versions of the RPG maker, and are wondering wether to buy MV - Go for it. You will need to do some tinkering to get your old projects to work on the new system, because it uses different coding language, and different resolutions, but it's worth every second spent on converting.

IF you are completely new to RPG maker series... well you should probably see some review about the RPG maker itself before, but as long you feel you are motivated enough to create an actual game, you should definetely buy MV over other versions. And well, if you want to create 2D RPG games, I also claim RPG maker series being the very best, and cheapest of the programs you can use to create such games (at least counting these you can work efficently in)."
"Vexitus","341 products in account","Posted: August 29, 2016","5 of 5 people (100%) found this review helpful","Recommended","557.8 hrs on record","Posted: August 29, 2016
												RPG Maker MV is the next implement of the RPG Maker franchise, a series of tools that allows you to create a classic RPG game. How that game is going to be made will be entirely up to you, enabling you to create the game you always dreamed of making. Starting off RPG Maker MV is an expensive tool set starting off at $79.99 and certain packs/DLC that follow suit are anywhere from $5.00-$20.00, which is a pretty expensive hobby overall. Once these have been purchased you are given a decent amount of starting resources to make a game. The tool itself is relatively easy to start using, but getting into scripts and how certain events work demands more advanced and seasoned users. While creating the game, you are given so many options from adding actors (the characters of your game), creating equipment, adding bosses and monsters, to states that will affect the combat, everything is up to your creative insight. The character creation tool makes its return again, but this time it feels like a much smoother system, characters created not only look better, but the sprites they produce also look pretty good. The system of creating events and maps remained more or less the same with a few new features, but overall the tool feels great. While some RPG Maker veterans will cling to the old, some will move onto the new and utilize this software to create awesome new titles that will either be sold on STEAM or remain only playable by the author.

PROS:
Loads of new resources and features
Pretty good starting music
Character creator enhanced
Allows you to create your own game
Easy to start off

CONS:
EXPENSIVE
Some features require more advanced users
Requires some of your older resources to be enlarged or changed to match the new standards."
"aeroboxman","52 products in account","Posted: October 24, 2015","35 of 54 people (65%) found this review helpful
3 people found this review funny","Not Recommended","550.4 hrs on record","Posted: October 24, 2015
												RPG Maker MV is the latest in the series of development software by Enterbrain. But is it truely the next step up from RPG Maker VX Ace? Or will it be just...meh. Let's find out!


POSITIVES:
RPG Maker MV allows you to make games for Mac OSX, HTML5, and Android/iOS devices, increasing the amount of systems you can get your game onto. The resolution is upped from 544x416 to 816x624. Mouse and touch controls are added. Map layering for better map making. Javascript for easier script production and a wildly increased database maximum at 2000. Side view battles can be done without adding scripts. There's also multiple tilesets for modern and medivel/fantasy stuff.

NEGATIVES:
Let's start with default pre-made stuff: RPG Maker VX Ace gives you hundreds of attacks and spells, a variety of items, a numerous cast of actors and what does MV give you? Like six attacks, four actors, five items, and four weapons and armor, as well as four enemies with gradually increasing HP and 30 of every stat with no EXP and Gold handouts. MV expects you to make EVERYTHING by yourself, slowing down the development process, it just gives you the bare bones stuff and nothing else. You still have to optimize the troop sets for side view battles yourself. The lack of a RTP ensures that your games have an extra 400MB of fat to it (Gamejolt gives you a limit of 1000MB for your games, meaning you have 600MB left for everything else if use that site for distribution). You now have to convert your music files in two different formats AND you can't import assets via the engine, you have to get into the folder yourself and put them in there by yourself (seeing a pattern here?). Making maps is bulky due to the increase of resolution (luckily your given a magnifer to make the map look smaller, but the thing expects your to find out manually).

CONCLUSION:
I can only recommend this to hardcore RPG Maker users who pretty much delete all the defaults and start from scratch and then only to go the extra mile or two. But for more casual use and for those who make games quickly (like myself) will find that RPG Maker MV works almost against them by artifically increasing the time needed to make a game, so no.
I got this as birthday present so I can't complain too much and its problems outweigh the good by just a nanogram. Plus the engine expects too much out of you.
3.2/5.0"
"you know what time it is","175 products in account","Posted: October 25, 2015","13 of 18 people (72%) found this review helpful
1 person found this review funny","Recommended","23.2 hrs on record","Posted: October 25, 2015
												Hot-Fix:

For those experiencing crashing or freezing when trying to change the parameters in the traits-window; there's a bug related to the software not being able to distinguish between the "","" and the ""."" properly which causes some sort of havok. 

You'll need to alter your computers ""idea"" of what the decimal symbol is like, and make it correspond with ""."" in RPG Maker MV since it thinks the decimal = ""."" and not the "","".

To do this, flip up your control panel and click ""Formats, Location, Keyboards and Languages"" or ""Administrative"". Choose ""Region and Language"" and ""Additional settings"". Then change the ""Decimal"" from "","" to ""."". 

After this gets fixed, you can revert back to normal to avoid any further problems with software designed for European computers/input methods."
"AestheticGamer","5,008 products in account","Posted: 26 October, 2015","607 of 623 people (97%) found this review helpful
15 people found this review funny","Recommended","2,560.7 hrs on record","Posted: 26 October, 2015
												I shall clarify I am a person who's spent over 2,000 hours in VX Ace, I have a VX Ace game on Steam (Close Your Eyes), and for my projects, most, if not all, of the assets are created by myself and a partner, so some of the issues people have with RTP stuff not coming until a later date don't bother me. What RPG Maker MV has done though is make a number of changes to the RPG Maker program that I'm loving.

I've spent 40+ hours in MV at the time of writing and have been making a little community Halloween game on a stream. Some of the changes to MV are very appreciated both from a developer and a player viewpoint. At first it seems quite similar to VX Ace, and indeed those who've spent a lot of time with Ace will probably immediately feel right at home, but the layout has been made overall easier, with new shortcuts around the window to access things easily and quicker, and the documentation included with MV is easy to find and more helpful and detailed than previous entries, in my opinion.

The first thing about anyone using the program compared to previous versions may notice, or anyone who's played RPG Maker games in general may notice, is that the default tiles and window resolution are much larger than previous entries (for a VX Ace comparison, VX Ace used 32x32 tiles, and the default window was 544x416, with the maximum resolution it could obtain being 640x480. Meanwhile, MV by default has 48x48 tiles and the tile sizes can be changed through scripting to any size you want really, and with a default resolution of 816x624, but can easily make HD resolutions and even reach 4k resolutions with some plug-ins if you really wanted to, though you'd need to design maps with that in mind ). And something I deeply appreciate on the user-side is now RPG Maker MV games can be resized manually; clicking the sides of the screen of an MV game will allow you to re-size the window, scaling the game to the window while also not ruining aspect ratio. Helpful for those in the past who hated the unchangably small window of past RPG Makers with only fullscreen as a usual alternative; now windows can be made any size manually.

Mapping is the next big thing people may notice a difference in compared to VX Ace. While Ace eliminated some of VX's mapping restrictions, MV basically abolishes VX Ace's restrictions in turn. You can now easily tile things from the B/C/D/E/etc tilesets over each other while mapping, and can via plug-ins make infinite layers and far higher sheets per tileset if you desire. And also as a result of the tiles being bigger, mapping also has gained an edge in ease, in my opinion.

To get this point out of the way: Plug-Ins. They're replacement to scripts in MV which use Javascript as opposed to Ruby (which the past iteration used), while MV needs time in the oven to have more publicly available plug-ins for the masses, how they are implemented are a lot better than scripting was, in my opinion. The restrictions on the engine being removed does aid this for more versatility, and the overall easier and more common language of Javascript is already doing wonders of accessible plug-ins and coding. There's definite promise this element will only grow with time and with people sharing their output. Being able to call, turn on and off, and easily modify Plug-Ins, as well as implement them into MV easier than scripts were to VX Ace, all help ease of use.

Speaking of ease of use, the ability to edit your game while play-testing is a huge time saver and helps the play-testing process immensely, as does being able to trigger and change variables, switches, and nodes easily while play-testing through the press of a button (press F8 while play-testing to access the developer console, F9 to access a menu to turn switches on/off).

Some misc notes on MV: The mouse/touch controls for MV are well-implemented and I've found myself using them while play-testing. Some small things, like events finally being able to easily walk over other events, are very much appreciated details. The audio system the game uses sounds a lot crisper to me than previous iterations, and the fade-out/pitch/other audio effects sound different compared to how VX Ace handled them, but I think they're an improvement. Also for some reason, the included RTP music in MV is really good, like leagues above previous iterations. There's a lot more music than usual, and they have much better production quality, and a lot of it is pretty catchy, actually. The plug-in to let users configure mouse/gamepad controls with full implementation is a godsend. On the RTP, it's also nice to no longer need to include it in exported files and raise game file sizes by a few hundred MBs.

And a huge draw for me behind the engine as well is it being easy to make a version for Mac computers, having friends and people asking for my previous games on Mac, this is appreciated. There's also HTML5 and Mobile support, but as of the time of writing they currently need a bit more work to get going, but not advanced knowledge to accomplish and the documentation on how is done well.

The multiple platforms, Javascript coding/Plug-Ins, and the resolution thing are probably the three biggest things for the engine, but a lot of the small touches to mapping/events/layering/audio and ease of use improvements have made this a very positive experience for myself thus far.

I've heard some have been having slow-down issues, if they can sort that out for people with the problem then we'll be perfect, and those who use the RTP will be happy when the full RTP collection is eventually released later, but I have to say this has been an improvement in a number of ways over VX Ace for me, and I plan to switch full on to this from Ace."
"Who killed captain alex","399 products in account","Posted: February 6","4 of 5 people (80%) found this review helpful
2 people found this review funny","Recommended","69.9 hrs on record","Posted: February 6
												In my high school you need to do some project to graduate, usually people do science stuff, but i have no time doing research and collect data so i decided to make a game and this program help me :)

Easy to learn. Every tools are thier for you to use. Amazing community."
"Not A Bear","269 products in account","Posted: 24 October, 2015","174 of 237 people (73%) found this review helpful
12 people found this review funny","Recommended","137.4 hrs on record","Posted: 24 October, 2015
												Disclaimer: I received a beta key for free from the publisher. However, I swear that this hasn't affected my opinion on the product.  
 
RPG Maker MV is the next program in the long-running RPG Maker series. If you're familiar with the previous versions of the program, you will feel pretty much right at home with MV. On the surface, it functions much like VX Ace, and those who have used it should have no trouble at all getting around the functions of MV. But under the hood, there's a lot more going on, and I think for the most part, it's for the better. 
 
The biggest differences are the program's main selling points - the addition of side-view battles, the ability to export to a number of different platforms, including PC, Mac and phones, as well as the use of Javascript as the primary coding language of the software. This will no doubt make it easier than ever for people to not only make games with RPG Maker, but play them as well. 

There's a handful of other new features as well. Most things are just expansions on what VX Ace already did, like having more Region Tags and more options in the Show Choices Event, but then you have the totally new stuff, like the Event Searcher, the ability to change the amount of equipment slots that your characters have or change default system messages, without the need for additional scripts. 

But at the same time, I think that is one of the program's flaws. It feels too much like VX Ace. It DOES feel like a ""step up"", but it DOESN'T feel like an ""evolution"" of VX Ace, and I think that's what it really needed. You could say that we shouldn't fix what isn't broke, but I think that, despite all the new and exciting features it DOES provide, there are a number of things that I think would have made it all the more exciting and, especially due to the vocal public interest in such features, I'm surprised that they were not included. Sure, you can add a lot of things to the game via Plugins, but you could do the same thing in Ace. It really feels like there's just not enough ""new"" content in MV.
 
One thing I'm definitely happy with are the new default graphical and audio assets. VX Ace had a major problem where just about every project looked the same because the default graphics were so incredibly generic and the character generator was very poor. In some ways, the graphics still are generic, but I think they're much more vibrant looking, and more importantly, there's A LOT more variety, as far as the packed-in assets are concerned. This, I think, will make RPG Maker projects, even those made with only default assets, a lot less monotonous to play. 
 
As far as the character generator is concerned, it's a HUGE improvement. VX Ace's was, quite frankly, terrible, and this one is considerably better. The graphics look exactly like the default pre-generated assets, including the face graphic generator. This allows you to make characters that are consistent with the default assets, and hey, they actually don't look terrible this time. 
 
But there are other problems with MV. The maximum map size has been almost halved. Why? Apparently we can blame phones for that. They've also made it harder and more annoying to add Plugins and new resources to your project. There are no longer buttons in the editor to quickly bring up a resource manager or the page to add in Scripts. Instead, you must navigate to the game's folder on your computer and add everything manually. 

But the absolute biggest problem with MV, in my opinion, is that there is no longer a Run Time Package. The RTP was useful in previous RPG Maker games, because it allowed you to make games with a very small file size by not bundling the RTP with your project, so that other players would need to download the RTP themselves. This made it easy to upload projects to have friends test them, or to seek quick tech support on the forums, with the experts being able to see exactly what you were doing with your project, without them needing to download a large file. 

Well, that's gone. Now, every project you make will be around 400MB. Want to make a quick blank project to test something? That's 400MB more on your hard drive. Want to share your game with someone? You'll have to upload 400MB every time you make a new version of it. Oh sure, you can manually delete all of the assets that you're not using, but this can be a very time consuming process. I can only hope that this problem is addressed in the near future. 

But the big question is... should you buy RPG Maker MV? 
 
Well, I suppose that depends on a few factors. 
 
Do you have the money to burn? If so, definitely get it, because it's the next logical step up above VX Ace. It's an almost all-around improvement and I think that if you can afford it, and you're serious about designing something with the program, then it's definitelty worth your money. 
 
But if you can't really spare the cash, it's probably better to go with VX Ace for now. Ace is much cheaper and has a massive amount of user scripts available. Right now, MV has pretty much none, since it's brand new, but in the coming months, MV will most likely have a number of talented scripters working hard on creating new plugins for the software, and I think with the switch over to Javascript, there will be a lot more interesting and more complex scripts than ever before. This is all just speculation on my part, though. 
 
I think that the next several months will be important for MV, to see what sort of content is created through user scripts and perhaps official DLC. If it can drum up a lot of support, then it will succeed and will be without question the go-to program for making RPGs in an easy-to-use way. But if they can't iron out some of these problems and get more people making Plugins and Resources for the program, I could certainly see it failing. We'll just have to see what happens, won't we?

Overall, I would recommend RPG Maker MV. There's still some issues, but I have faith that they'll iron them out. If you want to wait a while to purchase, I wouldn't blame you, but if they can fix these problems then I will without a doubt recommend this program."
"LeMisha","70 products in account","Posted: December 22, 2015","3 of 3 people (100%) found this review helpful","Recommended","221.6 hrs on record","Posted: December 22, 2015
												It's a great engine, and also very user-friendly! I didn't ever use any other RPG Maker engines(Yeah, that's my first one), so i couldn't really tell if this engine is better, but i do like it. The generator is also pretty good, and parts can be easily added."
"Deoxir","95 products in account","Posted: December 9, 2016","12 of 18 people (67%) found this review helpful
21 people found this review funny","Recommended","57.7 hrs on record","Posted: December 9, 2016
												Come and make a game which you will never finish because you are too busy playing games!"
"NightStrike","11 products in account","Posted: May 29, 2016","2 of 2 people (100%) found this review helpful","Recommended","18.2 hrs on record","Posted: May 29, 2016
												Great for making games! For fun or professional!"
"Rion Requiel","93 products in account","Posted: November 21, 2015","3 of 4 people (75%) found this review helpful
1 person found this review funny","Recommended","228.9 hrs on record","Posted: November 21, 2015
												One of the best things ever."
"HaruSenshi","22 products in account","Posted: May 30, 2016","1 person found this review helpful","Recommended","10.3 hrs on record","Posted: May 30, 2016
									Product received for free

												Very good editor to make rpg's never found a better one. :D"
"☣Trinova☣","242 products in account","Posted: May 5, 2016","10 of 13 people (77%) found this review helpful
1 person found this review funny","Recommended","30.9 hrs on record","Posted: May 5, 2016
												This is the best RPG Maker software yet and they are continuing to support it. I recommend this version over all the rest if you want to share your game with the most people."
"sidedeal","9 products in account","Posted: November 26, 2016","6 of 8 people (75%) found this review helpful","Recommended","3.9 hrs on record","Posted: November 26, 2016
												In it's current state, maybe 7/10. But, I got it for 55% off, so it was worth it.

The good:

* It does what it says it does. Helps you make an RPG fast.
* Lots of assets, effects, and animations, etc.
* It runs on my Mac.

The bad:

* The scripting interface is OK. But, It reminds me of FileMaker. Easy things are easy, and hard things are just that much more difficult. 
* Plugins are all all over the place. Why does RPG Maker not include a browser for published plugins with the ability to install them? This is possible with the Steam workshop, but plugin authors don't seem to have any incentive to publish them there. 
* JavaScript, the language of the Internet, is used for scripting. But, there isn't any built in command to load remote resources. Why not?"
"Strontium Dingo","153 products in account","Posted: January 6","6 of 7 people (86%) found this review helpful
5 people found this review funny","Recommended","46.5 hrs on record","Posted: January 6
												I can sum this up in one sentence:

""It should probably be called '90s-style JRPG Maker', and this is the modern version that can port to phones etc (MV stands for 'Mobile Version')""

****************************************

I am a huge fan of the RPG Maker series. I've never released anything non-local with any of them, but they're usually the first install I do on any fresh computer - before actual games.

Is it easy enough for a child to use? Yes, but that child needs to apply itself, for this is not 'frolictown easiness'.

MV is the ideal program for people who are new to game design, and is great for *making gifts*. In fact, this is my main usage of it: Got a daughter who likes (UGH) Kingdom Hearts? Write a short game for her birthday! PROTIP: ALSO BUY OTHER GIFTS. Got a son who likes Verminitide? If so, care to swap? I always wanted a son.

This review appears to have gotten away from me: Perhaps I should have organised myself a little better, and been more disciplined with my creativity. ;)"
"Cinderspark","128 products in account","Posted: January 1","44 of 44 people (100%) found this review helpful","Recommended","445.3 hrs on record","Posted: January 1
												Alright, here's the thing about this program. It's amazing. As an artist, I understand how much effort has to go into each tileset and character and musical score. It makes sense that it costs money to get things for it, and the amount it gives you with the base software is fantastic for what it is. Game development is hard. A lot of people will never finish their games when they buy this, or will make a little base-pack romp and wonder why it gets bad reviews, but that's not this software's fault. The resources are there to make something amazing with this. But it's a tool. It's like buying a workshop, which includes a simple birdhouse kit, and then cursing the tools for the fact that all you can build is the birdhouse. You gotta work for it. You have to buy more wood. You have to practice your sawcuts, you need to buy better paints and brushes so the colors can be cleaner and more vibrant. With that workshop, you can build anything, but if all you can see is that one birdhouse, it'll never be what you want it to be."
"TD Bauer","36 products in account","Posted: April 13, 2016","2 of 2 people (100%) found this review helpful","Recommended","89.9 hrs on record","Posted: April 13, 2016
												If you are looking to jump into making anime style RPGs without too much hassle then this is a great program for you to use.  If you have some past coding experience with java then you can do wonders with this program in regards to making highly customized games that are unique to you.  RPG MAKER MV comes with lots of tile sets, character styles, and music that allow you to start making games right away.  

I am using this program to make personalized games for the grandkids Christmas 2016.

If you are looking to make platformer or top down shooters, or other types of games, then check out Construct 2."
"blavkm","244 products in account","Posted: May 4, 2016","8 of 12 people (67%) found this review helpful
3 people found this review funny","Recommended","545.6 hrs on record","Posted: May 4, 2016
												Thanks to Enterbrain!!!!

Degica and Kadokawa to bring us this experience. I am not talking only for RPGMMV. When i start with RPGM2K3, from nothing i feel as a master of making games. MV was something i was waiting a long time. Thanks to Archeia too. Because i feel that never will come and she make me believe and wait before move to another Engine. And as always is a experience of knowledge and hard work. I wish to have more time. You always want to do more and more. Thanks to the team that make this possible. And now multilenguaje. :)"
"Black Puppet","270 products in account","Posted: December 2, 2015","65 of 78 people (83%) found this review helpful
9 people found this review funny","Recommended","221.1 hrs on record","Posted: December 2, 2015
												=Edit= [The newest version has come out but the points of this review still stand. The update has added things, fixed bugs and textures. Fixed autowalls and more. The review however focused on other problems that I have myself and therefor the review still stands as what it is.]

So my reviews normaly tend to be longer but since this is still updating, I will not go in with a big review.

So far it is very interesting to say the least. The Program is completly different to the ones before and yet stood similar sort of. Now before you are getting confused: The game overall is the same but does things completly different. The Layers are not just two anymore. Instead we have two layers with an artificial third one.

You can place the groundlayer and put something on the object layer. In VX and Ace you would have to use a event to put another object above it and in MV it simply does it without the event. Meaning that placing a Puppet and then a chair infront of it wont make the puppet disappear like before in the VX and Ace versions. This will make mapping much easier especially for the ones not used to use Parallax over normal mapping. (Placing another object above the two placed ones will make it disapear though.)

The next thing is Javascript over Ruby. Now while I like a sorting system I dont think the change to Javascript makes a big difference. It probably is a bit easier to learn since more commonly known but still. The plugin sorting system though is a nice addition and it means that you wont have to download the scripts over and over again. Simply copy the files and activate them.

The character generator is a thing that I am only OK with. Overall the quality is amazing but I really liked the old look of the VX and VXAce characters. Of course that doesnt mean that it has to stay like that forever but I feel like the characters are a bit out of place. Especially with the addition of the sort of Kaduki Battlesystem. Maybe its just that I am used to the old character sprites but that is how I think about it.

The Tilesets. The Tilesets are... They are... Lets just point it out: They are meh.
Overall its nice looking and good quality and the addition of having modern tiles is just as good but it just doesnt look as good anymore. Overall the quality of the tilesets is very good. But we didnt have new texture formats since XP and I thought that was the way to go. They were RPGs and should look simple. Now they look just more detailed than the ones we had before and that is it. I will have to live with it but that doesnt mean that I will keep quiet about it.

A new addition I do like a lot however is the zoom. It makes things much easier for mapping. I always wanted to zoom in further to see everything a bit better to go in with a few more details just for that little area but couldnt. I wanted to focus on that one area on the map but couldnt. Now I can so that is most certainly a good one.

The last thing I want to cover is the lack of Weapons, Monsters and Skills. This of course could be added in a future update but right now it isnt in so I will adress it. For me it was always hard to get into this RPG Maker thing. I didnt want to watch silly Tutorials, shouldve done it though, and went straight into the menu to find it out myself. Most of the stuff I know I actually taught myself by looking at the program so its actually easy to learn. But with MV we have one part of that where I say that the old programs did it better.
Weapons, Monsters and Skills. There are barely any right now and its kind of a problem. I mean you have your basic stuff which is good and we are able to use it but not more. Not knowing what kind of stuff can be used with this different program makes it even more complicated in that case and requires you to actually go and for a hit and miss.
I hope they will update the game on this part, which I am sure they will but still.

And thats about it so far. Program is decent and usable but for those that wonder if they should buy it, I would say: Wait for now. Keep your money and just wait. Updates are coming in and that means things are going to change. Not by a lot but atleast by a bit.

Thanks for reading"
"Strontium Dingo","153 products in account","Posted: January 6","6 of 7 people (86%) found this review helpful
5 people found this review funny","Recommended","46.5 hrs on record","Posted: January 6
												I can sum this up in one sentence:

""It should probably be called '90s-style JRPG Maker', and this is the modern version that can port to phones etc (MV stands for 'Mobile Version')""

****************************************

I am a huge fan of the RPG Maker series. I've never released anything non-local with any of them, but they're usually the first install I do on any fresh computer - before actual games.

Is it easy enough for a child to use? Yes, but that child needs to apply itself, for this is not 'frolictown easiness'.

MV is the ideal program for people who are new to game design, and is great for *making gifts*. In fact, this is my main usage of it: Got a daughter who likes (UGH) Kingdom Hearts? Write a short game for her birthday! PROTIP: ALSO BUY OTHER GIFTS. Got a son who likes Verminitide? If so, care to swap? I always wanted a son.

This review appears to have gotten away from me: Perhaps I should have organised myself a little better, and been more disciplined with my creativity. ;)"
"shawn.k.gordon","17 products in account","Posted: May 24, 2016","10 of 11 people (91%) found this review helpful
2 people found this review funny","Recommended","119.2 hrs on record","Posted: May 24, 2016
												Summarily, my YES recommendation is ONLY if you're going to actually make a game - great. If you're just looking to get involved with programming and see this as a simple entry point at low cost - this isn't what you're actually looking for.  Many people purchase this and realize that it's not strictly drag and drop despite the WYSIWYG editor and that 85% of the time, you'll need to spend more money and or get at least a small team of people to complete a game (depending on the sieze and scope).  Though RPG Maker has what you need to make a game, it lacks enough of anything to make a substantive game and you'll either spend as much time or money making or buying assets as you would using a more diverse engine like Constructor 2 or Unity. 

*****************************************************************************************************

YOU WILL DO WELL TO BE AWARE much of the included content is not enough to make a game many people would play / buy. In fact, many of the included resources nad DLC suffer from a visual and quality inconsistency that they're not worth using beyond learning materials. So far, most of the season pass content is piecemeal and doesn't actually add to the core content either - it's so far been different art style avatars, a few music loops, and some sprites that inevitably become unused or overused by the userbase. 

*****************************************************************************************************

That said, if you're familiar with RPG Maker, MV comes with bittersweet changes. JavaScript replaces Ruby and the pixel diemnsions of sprites and tiles increased which means old assets cant be used without manual conversion.

I just can't figure out why the choice was to go with JS given RPG Maker touts itself as something for people to learn and build games quickly. IMO, Python would be a much better option under those pretenses.

There is a supportive community, but it's split. Some have been afraid to jump over to MV because it means they'll need to recreate all their assets but several communities exist exclusively for MV and have very friendly and helpful people. 

Pros (some of them a double-edged sword)

JavaScript is a popular frontend code used by many for mobile developent and is relatively approachable for new or non scripters. Still worse and less approachable than Python, by far.

Fairly easy to get started and produce something to play around in (not play, but get a good idea on how to be part of a team to work on something worthy).  

Several communities exist full of helpful people willing to impart wisdom regarding use and development. 

Resolution supportrs larger screens.



Cons:

Despite JavaScript being a positive, it's also a negative. It's complex in syntax and probably a bit jarring to those coming from Ruby. Personal opinion is that Python would've been a better direction as it's the least difficult, still widely used and well understood language, highly approachable, and many other external software programs could export assets to Python. 

The resources included have begun to fall behind - they're visually inconsistent between tilesets and themes while also lacking a full set of anything substantive. It's best to look at the included assts as placeholders and if you want to have anything worth making then plan on paying for additional assets in bits or create them entirely yourself. 

$80 isn't much for an ""engine"" and many engines cost more, but unlike other engines RMMV is geared toward a single genre and is severely underpowered compared to several other products on approach. It does it well, but with some of the other bugs and feature cconstraints it can make some customers wonder if the tag is high, all things considered. 

Publishing to mobile platforms uses older methods that aren't very efficient and sometimes ineffective. 

Fewer users have MV and use it than VX/VXA, This makes the available resources and support rather sparse at the moment.

Larger format means assets from previous iterations will have to be converted for use or can't be used at all, and then of course there's certain members of the community are overly protective of the product.... like dealing with Apple fanatics on Facebook."
"krutor.triforsovich","39 products in account","Posted: March 12, 2016","2 of 2 people (100%) found this review helpful","Recommended","241.4 hrs on record","Posted: March 12, 2016
												I'm really impressed by your work. RPG Maker MV is great and stuff. However, there is an issue in your new added function, that removes any unused files from project. I tried to use it and ALL the music from my game got removed. My custom game cursor got removed as well. All unused enemy images got deleted, sure, but that is the only thing done right. So please, fix this issue and make your program scan user's project throughly. Let it take more time, but at least we'll get what we need.
Sincerely, Andrew."
"Razielite","1,057 products in account","Posted: 17 May, 2016","198 of 228 people (87%) found this review helpful
18 people found this review funny","Recommended","132.5 hrs on record","Posted: 17 May, 2016
												I never really wrote a review in any rpg maker I own considering that I worked a lot on them but I felt like doing one on MV since it had some very disappointing features.

Do I recommend this software ? 

YES and NO 

Yes if you want to make a game on that genre, and found the software on a really cheap deal
NO if you want to create something different, or have good experience with programming and designing.

What you can find in MV that didn't exist in all the previous versions is javascript support.

It can ""Create"" Android, web, IOS, Windows games, HOWEVER You have to do ALL The work yourself on converting it to each platform and trust me its a lot of work, you'd have to download and install a lot of environments, then set their paths, then run a CMD with a long code that you get, then wait it to convert it, then test the ""APK android for example"" 
Then you open it in your mobile and turns out the resolution and texts are messed up so you have to do it again.

Even after doing all those steps you'll probably encounter an issue due to the SDK's updating and you'll spend hours trying to sort it out.

Another disappointment was the lack of workshop support.

Whats sad is that we finally have mobile support and the software does not support it by itself you do all the work, they did not even include a method to add buttons on the mobile screen or anything, they just simply made it sort of like ""Open source"" type so the community creates codes to do that, and most of the time those plugins you download online will conflict with other plugins and messes up the game so you'd have to delete them.

Then you'd have to find another way to add your customized features, and do it all over again.


OVERALL 

Get this software on a great cheap deal, and use it if you'd want to develop games that follows the genre of this software, otherwise just get game maker studio or anything else if you're already good at designing since that software does not really need any programming experience.

Honestly, after I am done with creating the game I am working on I will never touch this software again or any other rpg maker that ever gets released ever, yeah its fun to work with when you're not planning on being a ""Serious full-time developer"" Because lets face it, this can't create a rogue legacy or nuclear throne or super meat boy, this creates to the moon, lisa and similar stuff which are great games YES but are story dependent since the gameplay is really like every other rpg maker game ever.

And if you'd want to become a game developer and want to make a game with this software the buyers would be 95% rpg maker fans, and 5% of those that figured "" lets try it looks interesting"" 

And you can't please them by using the default assets and truthfully they look horrible, want to make a game using all default assets ? Thats your choice just don't put it up on steam because then you're just giving the software a bad name.

I know I am just ranting here, but seriously this software is for beginners, if you know you're on the intermediate or advanced levels don't use it, no matter how much rpg maker fans say ""This software is unlimited"" Trust me it is limited as hell, there's only so much you can accomplish, I know what I'm talking about Iv been using it and rpg maker vx ace for a long time don't let my small steam play time fool you, iv been on the forums and saw all sorts of games that I liked and really disliked, but after all they were the same idea, once  you see the game you just know ""oh this was made with rpg maker "" Why is that ? Because it is in-fact limited, so lets stop bullsh*ting and say it isn't.

Only use this if  you want to make a game with no significant gameplay or graphics but a great story, otherwise switch the engine.


I Can already see people downvotting the crap out of this review.


Updating this just to add that after testing out for a long time

Even when the ability to port your game to android/ios that everyone was so hyped about 
When I kept doing my projects and converting them to android you wouldn't believe the amount of bug and glitches that still exists "" This is written in august/9th/2016 ""  

So many slow down issues, events goes in different times, videos not playing properly, game keeps freezing and/or endlessly presses the menu button 

So again they didn't provide a good fix and relying on the community to do it for them in plugins and there's certainly a good deal of those to fix some of the issues but keyword here is ""Some"" not ""all"" 

lets say you made a good game, then decided to port it to android, prepare to spend a really ...really long and painful work just to make it optimized ...otherwise prepare to have so many negative feedback from people with different mobile phones than the one you tested it on ..."
