username,products,date,helpfulness,recommendation,hours_played,body
"Gwynbleidd","177 products in account","Posted: March 22","2 of 4 people (50%) found this review helpful","Recommended","4.1 hrs on record","Posted: March 22
												Solid game. The additon of the open world was a really good step up from Kiwami (which I frankly found boring).

That said, the targetting still needs a bit of getting used to while the plot is interesting so far. The Oni hunting mechanics are still fun and the new demon hand is pretty handy (forgive the unintentional pun) to have during Otherworld treks. The mythos of the world are eally intriguing and worth investing the time into.  

The port runs well for the most part (it did stutter a bit during one battle but that was very short and inconsequential). I see myself investing a lot of hours in this game and the game is definitely worth the asking price.

PS: Don't forget the free Mitama, they give you a really good boost in the beginning."
"bkwrm","703 products in account","Posted: March 22","3 of 4 people (75%) found this review helpful","Recommended","14.8 hrs on record","Posted: March 22
												Extremely good game, just remember a few things:
A.  It's a hunting game.  And all this implies (seeing same enemies a lot, using body parts to craft gear, and so on).  If you enjoyed God Eater you will probably like it.
B.  Use a controller.  Extremely minimal mouse support, more importantly this type of game feels 10x better with a controller.  Sounds like you need to download the ps4 drivers yourself if you have a DS4 fyi.
C.  If you want the game to be harder, don't bring AI companions.  They are insanely good, can rez you, don't die themselves, and can kill most things without your help.  Just bring your waifu/husbando if you must.  Makes farming random parts a lot easier with a full party honestly.
D.  All the dialogue is in Japanese.  I consider this a plus mostly, but it is a bit off putting when you never know what their random comments in the game world mean.  So far the translation has been pretty good though.
E.  Max is 60 fps with 1080p resolution.  No freaking idea when this became a ""letdown"".  

So far I'm loving it.  Action is pretty fun, there's a ton of combat systems in place and I haven't tried most of the weapons yet.  Haven't gotten bored with my Weighted Sickle at all.  I've had no issues whatsoever when playing, maybe a tiny bit of slowdown during one fight that had tons of adds as well as my summons and a full team.  Otherwise runs flawless.  Haven't tried multiplayer yet, so can't comment on that.

Was worth every penny."
"Hellstorm901","428 products in account","Posted: March 23","2 of 3 people (67%) found this review helpful","Recommended","2.4 hrs on record","Posted: March 23
												A vast improvement over the game that I recall watching TotalBiscuit criticise. The developers have learned from the mistake of the past and not only fixed all of the issues but seem to have done their own thing to set the game out from Monster Hunter.

I can say this is probably the closest we have to Monster Hunter of PC but unlike that game this one opts for a more open world over the mission arenas we had seen in Monster Hunter and God Eater.

The game has received some flak due to initial misinformation and the apparant lack of mouse support for the game but if you can forgive the lack of mouse functionality, or you use a controller (Like you really should do for any Action RPG to be honest) then you will have a very good time here."
"Rayhaku808","105 products in account","Posted: March 22","1 of 5 people (20%) found this review helpful","Recommended","22.4 hrs on record","Posted: March 22
												First of all; if you don't have a controller, do not get this game.
It lacks mouse support so your options are keyboard or controller.

This little review also assumes you've tried the first one or are familiar with monster hunting games. And it's spoiler free. But there's not much to spoil anyway.

What I love:
Open World - In most monster hunting games, you have a village that acts as a hub. In that hub, you can choose which missions to go out on and you go to the general mission area. From there, you have all these little instances of maps that you go through one by one til you get to the final zone and then you get ported back. That's gone from this game. You actually just walk out of the village and explore the oni infested lands with some party members.

Mission Structure - I feel like I needed to separate this part before I get off track before I talk about the quests any further. Story missions will have you go out into the open world to complete your stuff. You also complete some side quests this way (e.g. find this person, kill the oni hanging out by that tree over there, I can't leave this cave with that oni right outside, basic fetch quest, basic escort quest). 

Then there are ""Phase Missions"" where you talk to someone at the front desk and when you leave the village, you'll get ported to the exact area you're supposed to be. Then you just kill everything in the vicinity. Pretty watered down version of the older monster hunting style quests.

Combat - You get an item early on called the ""Demon Hand"" that allows you to grapple towards objects and enemies a la Attack on Titan. This is so huge for movement in these games. Bosses often fly across the map and it sucks catching up to them only for them to fly across again. Last time I played a game like this that gave you a good amount of movement was Dynasty Warriors: Strikeforce. All weaponsets have a small dodge while some have also have guard/parry. It's pretty fast paced if you play with the right weapons. To mix things up for your playstyle are the Mitama that you attach to your gear. Some specialize in dealing damage, destroying monster body parts, moving quickly, movement impairing, healing, buffing, tanking, etc.

Things I like:
Upgrading weapons - Kill monsters for their parts and use them to upgrade weapons in several different ways. You can either increase its raw damage, critical rate, or elemental damage. Then you can reforge them into stronger variations.
Armor works the same. Increase defense or increase the rate of your health regen (but not really, idk it's stupid).

A.I. - Monsters behave how they're supposed to. Party members are pretty efficient. Have yet to run into issues.

Complaints (so far):

Mini map - Kinda hard to navigate with it. You can resize it but all the sizes are just so awkward. I think if the character indicator arrows also resized with it. Arrow points in the direction of the story quest but you can't get it to track other quests. It also doesn't help navigate you to the quest, as in which path you should take. You'll go down one fork in the road only to end up having to backtrack pretty far back. This wasn't a problem til I got to....... the snow area.

So you have to do is press Start and press X to see the full map, not the map that shows up when you initially press Start. At least you can set waypoints but I think that works the same as the stupid arrow in the minimap.

Terminology - I swear that this is the worst thing about this game (because I'm not having technical issues :D   ).
Your passives will refer to all these different abilities and you don't even know what they are. Example,
Onslaught+ (Orthodox)
Increases the damage you inflict when attacking an Oni from straight on when using Onslaught.
Cannot find Onslaught in the game's encyclopedia. Orthodox? What significance does that word have? ""Straight on"" probably means when you're not attacking an enemy from behind. Does the side count? I wish there was a way to highlight keywords and the game will show you what it is in the game.

Demon Hand - For the most part it's great. But when you aim with it by holding RT, you can't cancel out of it unless you dodge which uses up your focus/stamina. Or you can just let it go and whiff it. Why would you cancel out of it in the first place? Cause you think you can grapple on to an enemy but then they're not in range anymore or you misjudged the distance. A small and partial fix for this would be to change the color of the lock on target indicator when an enemy's in range of the demon hand.

Day/Night - There's a day/night cycle. It makes a small difference. Oni are more powerful at night. Some sidequests can only be completed at night. In a few areas, you can't really tell if it's day or night so to have an icon on the minimap and in the main map would be helpful.

Haven't touched:
Multiplayer - Waiting for a friend. Also can't find a random lobby. PS4 might have more luck or Andromeda is stealing the crowd lol.
Item Synthesis - Doesn't look useful yet. Maybe later in the game.
Bonding with party members - Don't really know the purpose of this. I have an idea based on the first game though.
Sending gatherers out to bring back materials every X minutes - Well, I do this. But it always fails. Need to upgrade gatherers a bit more but to do so is pretty difficult.


Also, my specs cause why not.
OS: Windows 7 Home Basic 64-bit SP1
MoBo: ASRock Z97 Killer
CPU: Intel(R) Core(TM) i5-4690K CPU @ 3.50GHz (4 CPUs), ~3.5GHz
RAM: Hyper X Fury 16GB DDR3
GPU: NVIDIA GeForce GTX 970 4GB
Samsung SSD 850 EVO 500GB
Samsung SSD 840 EVO 250GB
Samsung SSD 840 PRO 128GB"
"Genesis","61 products in account","Posted: March 23","3 of 5 people (60%) found this review helpful","Recommended","17.7 hrs on record","Posted: March 23
												It runs flawlessly at 60FPS with a max resolution of 1080p, I used a controller and it works very well. There is no mouse support though, most of the negative feedback are just for that. 

+Online coop
+Solid graphics for port
+60 FPS
+Works well with controller
-No mouse support

Online coop note:

Online coop however is still steam download region locked same as Toukiden Kiwami, go to steam settings -> download region and change to see mission lobbies that are near your selected region."
"Cenosys","48 products in account","Posted: March 23","2 of 3 people (67%) found this review helpful","Recommended","19.3 hrs on record","Posted: March 23
												For those who are new to toukiden : its basically monster hunter but you fight demon instead; if u ask what monster hunter, err its hack and slash game where you co-op to destroy your gigantic monster body parts.

changes in toukiden 2 from the 1st :
you can zoom out ( much like bird view than 3rd person view)
added 2 weapon (shield & sword & blade whip)
katana now have new procedure to enter hyper gouge
knife you can air dash now
bow have backflip during aim mode
rifle you can reload after shooting or rapid reload

new mitama lvling system and skills

unity attack changed to demon hand, which actually destroy the part and wont regrow at all (you can actually make a demon limp with no feet now.)

if you explore map without taking mission it will be an open world ( much like MMO, with random skirmish mission)

Afterwords, I dont think you guys need a review. you would love it, just spend the money ""it's worth it""!"
"AbyssHUN◥▶◀◤","238 products in account","Posted: 22 March","135 of 182 people (74%) found this review helpful","Recommended","4.8 hrs on record","Posted: 22 March
												Excellent Port.
They did good with this one.
No lag, shuttering or any bug so far.
You can change between 30 and 60fps.
Fix 60 fps inside and outside of the town.
A huge step up from Toukiden Kiwami PC port."
"Poljanan","27 products in account","Posted: March 22","3 of 5 people (60%) found this review helpful
1 person found this review funny","Recommended","1.6 hrs on record","Posted: March 22
												Koei made a working port. Think about that for a second."
"CASP3R","273 products in account","Posted: March 22","1 person found this review helpful","Recommended","6.4 hrs on record","Posted: March 22
												its a toukiden that runs on PC. totally worth it"
"VegetaFH1","339 products in account","Posted: March 22","156 of 671 people (23%) found this review helpful
26 people found this review funny","Not Recommended","0.3 hrs on record","Posted: March 22
												No mouse support
DO NOT BUY

You can change from 30 to 60 fps from the launch menu aswell as many other options

I fully realize this is a PC port of a console game, but get your act together, this is a PC, it uses mouse"
"丹レヨ尺ヨ工","110 products in account","Posted: March 22","4 of 5 people (80%) found this review helpful","Recommended","1.7 hrs on record","Posted: March 22
												The game's fun, smooth controls -> (Playing with a Keyboard) you'll get used to it, if you've been playing other similar games to this. Had a problem with graphics, but that's because of the dual-integrated graphic on my laptop detecting the Intel graphic card, so if anybody has FPS issues, just force change your graphic card. 

Anyways porting is good, storyline is interesting and a general above the average character customization. 
Combat is smooth and not clunky, so far enjoying now with a smooth frame rate at maximum graphic setting. (GTX 850M) no problems."
"天诛","303 products in account","Posted: March 22","4 of 8 people (50%) found this review helpful","Recommended","6.4 hrs on record","Posted: March 22
												Let me make something abundantly clear. I'm not a fanboy of Toukiden franchise. I detested the first Toukiden. No memorable monsters, zero difficulty, boring grind for cash and exp for Mitama ( just like armor skills in Monster Hunter ) but you actually had to level them up to unlock certain skills. It was a bad port and boring game.

So why did I even buy Toukiden 2 you say?

Well I like the hunting ""genre"" too much so I had to at least give it a try. I could have always refund the game right? Yet I didn't...

Is the game a bad port? Yes... yes it is. No mouse support at all ( I was going to play this game with friends but since they are pure PC players they do not use gamepads and won't buy them, so I guess Koei lost some money )
GFX in Toukiden are almost laughable by the current standards. It certainly does not look like a next gen game but polished PS3 game with a sharper resolution. Blurry textures everywhere just look at the character creator and you will disappointed. First time I downloaded the game it wouldn't even launch LOL... had to re-download.

Since you have lasted this far let me quickly point out what I don't like in the game and then why I still recommend it ( albeit not at the current price point ) :

-  weapons didn't really get much new moves ( apart from katana, dual blades and i think that's it... everything feels the same ) That means that I have limited arsenal of weapons that I like and can use. In Monster Hunter I liked almost every weapon. It had weight behind the attacks and It felt like I'm actually helping my team by stunning monsters etc. THAT being said I hated Hbowguns in MH. Toukiden feels a bit easier with ranged weapons which is good. 

- Monsters... yeah still don't like them and still are not memorable at all. Unlike Monster Hunter where most players have their favorites monsters that they LIKE to fight. You learn their moveset and anticipate what they will do. I cannot get the same thrill of the hunt in Toukiden...

- Special Effects could have been toned down because I can't sometimes see what the monster is doing with all the nonsesne going on especially with 4 players/NPC... 

- Still can't find online players :( 

- No items no strategy. Again this is the the Monster Hunter thing ( it really felt good to use flash bomb at the right time or to trap a monster to help out a team ) That element is missing from Toukiden HOWEVER this isn't entirely true. Stay until i point out the positives. 

- Armor design / grind for materials ( Monster Hunter was also Grindy as F,,, could kill monster 14 times to get 1 GEM... while others could have gotten 3... so yeah I had bad luck ) 


THE POSITIVES : 

- new Mitama abilities add depth to the combat! You can have attack speed boost, shadow clone of yourself etc. Makes the game far more interesting and fast paced. However that depth is also a curse because it takes LOOONG time to figure out what works and what does not... Seriously I spent A LONG time in Tutorials which is kinda annoying ( unlike Monster Hunter where I felt at home from the beginning it was easier yet challenging, It was about mastery of your weapon and learning Monster patterns ). 

- I like the new running and grappling hook moves ( which can help your team by smashing monster to the ground for free hits ) Also there are different Mitamas that can help out your friends... ( still prefer items from MH though ). 

- so far I'm impressed with how the story is presented ( voice acting and jokes of the characters ) I like the character build up and the events.. something that was a bit missing from MH ( but in all honestly I don't care about the story but the gameplay itself ) Regardless it was a nice suprise. 

- open world... they managed to keep it interesting ( at least in the beginning ) by adding events, treasure and some hidden stuff ) good job. 

I have to say that this game is at best average but can be fun. If I only had friends to play it with. Also its way more complicated in some ways so it will take time to learn the basics and move on to advanced stuff."
"Scarlet","107 products in account","Posted: March 22","2 of 5 people (40%) found this review helpful","Recommended","1.8 hrs on record","Posted: March 22
												Ax excellent port. No problems, no glitches, can run at 60fps.

Sure, no mouse support is a bummer but it's still playable with just a keyboard alone, it takes a while and you can always rebind your keys."
"Shameless","208 products in account","Posted: 22 March","28 of 38 people (74%) found this review helpful
2 people found this review funny","Recommended","15.0 hrs on record","Posted: 22 March
												Actually enjoying TK2 its better in alot of aspects of TK1, open world, Multiplayer is good can type lines of chat , probably one of my fav koei games so far besides Samurai warriors, great graphics , fun gameplay deffenatly a must buy if you like RPGs and Monster hunting type games"
"ViridianSage","62 products in account","Posted: March 23","1 of 3 people (33%) found this review helpful","Recommended","5.5 hrs on record","Posted: March 23
												This game is a lot of fun for folks looking for a Monster Hunter like game that's not on 3DS.  Multiplayer with your friends is an amazing experience.  The story seems a bit contrived, but this is more a game about fighting monsters than a game you play for the epic story."
"Shameless","208 products in account","Posted: 22 March","28 of 38 people (74%) found this review helpful
2 people found this review funny","Recommended","15.0 hrs on record","Posted: 22 March
												Actually enjoying TK2 its better in alot of aspects of TK1, open world, Multiplayer is good can type lines of chat , probably one of my fav koei games so far besides Samurai warriors, great graphics , fun gameplay deffenatly a must buy if you like RPGs and Monster hunting type games"
"𝓥𝓲𝓷𝓬𝒆𝓷𝓽","1,034 products in account","Posted: March 22","47 of 233 people (20%) found this review helpful
35 people found this review funny","Recommended","9.0 hrs on record","Posted: March 22
												く__,.ヘヽ.　　　　/　,ー､ 〉
　　　　　＼ ', !-─‐-i　/　/´
　　　 　 ／｀ｰ'　　　 L/／｀ヽ､
　　 　 /　 ／,　 /|　 ,　 ,　　　 ',
　　　ｲ 　/ /-‐/　ｉ　L_ ﾊ ヽ!　 i
　　　 ﾚ ﾍ 7ｲ｀ﾄ　 ﾚ'ｧ-ﾄ､!ハ|　 |
　　　　 !,/7 '0'　　 ´0iソ| 　 |　　　
　　　　 |.从""　　_　　 ,,,, / |./ 　 |
　　　　 ﾚ'| i＞.､,,__　_,.イ / 　.i 　|
　　　　　 ﾚ'| | / k_７_/ﾚ'ヽ,　ﾊ.　|
　　　　　　 | |/i 〈|/　 i　,.ﾍ |　i　|
　　　　　　.|/ /　ｉ： 　 ﾍ!　　＼　|
　　　 　 　 kヽ>､ﾊ 　 _,.ﾍ､ 　 /､!
　　　　　　 !'〈//｀Ｔ´', ＼ ｀'7'ｰr'
　　　　　　 ﾚ'ヽL__|___i,___,ンﾚ|ノ
　　　　　 　　　ﾄ-,/　|___./
　　　　　 　　　'ｰ'　　!_,.:"
"theymightbe","327 products in account","Posted: 22 March","72 of 90 people (80%) found this review helpful
1 person found this review funny","Recommended","9.3 hrs on record","Posted: 22 March
												I play the game with an xbox controller, so I am unaffected by the lack of mouse support.

This port is fantastic compared to Toukiden Kiwami. I played through the entire story of the first, and dealt with the lag in town because the game was fun. So far Toukiden 2 is running like a dream, and the game is a huge improvement to the first."
"HANTEESH","26 products in account","Posted: March 22","5 of 14 people (36%) found this review helpful","Recommended","20.2 hrs on record","Posted: March 22
												very good game"
"zengrin","378 products in account","Posted: March 23","5 of 8 people (63%) found this review helpful","Recommended","3.7 hrs on record","Posted: March 23
												Open world Toukiden! It's for sure an improvment over the previous games.

So far it's shown to be a great port, which is suprising coming from KOEI TECMO. No issues on this side. 
Bewarned though, some people are having issues getting it to launch. It seems if you can launch it, it's smooth sailing from there. Put that Steam refund capability to use if it's not launching. Highly recommend using a controller to play, as there's currently no mouse support. I've had zero issues using an Xbone controller.

With that said, I'm stoked to what see what kind of crazy Oni I'll get to slay in this round of Toukiden."
"CASP3R","273 products in account","Posted: March 22","1 person found this review helpful","Recommended","6.4 hrs on record","Posted: March 22
												its a toukiden that runs on PC. totally worth it"
"JE | R.Ginga","327 products in account","Posted: March 22","6 of 7 people (86%) found this review helpful","Recommended","5.5 hrs on record","Posted: March 22
												An actually open world monster hunter game, looks good so far and runs well"
"Nauya","354 products in account","Posted: March 23","No ratings yet
1 person found this review funny","Recommended","7.8 hrs on record","Posted: March 23
												Funny enough, when this game first hit it had tons of negative reviews, and you know what they were all complaining about? Controller support. Other than that, this game supports 60 FPS and is optimized very well, the graphics are also taken from the PS4 version yet again so while not absolutely stunning, the visuals are very clean and solid.

Anyway, if you're not that shallow and can look past the fact that the Keyboard and Mouse controls for this game are practically non existant, then what you'll find here is something truely beautiful.

Toukiden 2 is the kind of game where once you play it, you'll be witnessing the transformation of a game that was merely ""another of it's genre"" into it's own unique identity.

In the first Toukiden, you could very much say that it's basically Toei's version of a Monster Hunter game, with a little more focus on getting in on the action instead of gathering and preparing for the fight (whether that's a good thing or not is entirely up to preferance). But now, Toukiden 2 has pulled out all the stops and decided to go in it's own direction completely. It's a sequel that does the concept of sequels justice.

Toukiden 2 keeps all of the main mechanics from the first game that made it a MonHun style game, but improves on every aspect. Combat definitely feels a little more fluid and now there are two new weapons to try out as well. But that's where the similarities to the ever advancing MonHun series stops.

First thing you'll notice (at least in singleplayer) is that Toukiden 2 is a seemless fully open world game. There aren't any loading screens when you're exploring in the open world, only in cutscenes and mission modes. This alone changes the entire feeling of the game, it's massive and it's full of huge monsters to slay. The game then lets you take your entire party out into the open world, so now you've got a party based action heavy MonHun-like game that's set in an open world, you'll feel like it's got some Dragon's Dogma vibes going on, and that's incredible. Not only that, but in some areas, it'll feel like you're delving into something akin to Phantasy Star Online at times as well.

It starts meshing to the point where it's hard to simply compare it to one or two games of established genres and you'll see how it just becomes a crock pot of gaming ideas that forms into something that can only be Toukiden 2.

As for the multiplayer, it basically progresses like a classic MonHun game, where you just do missions, murder stuff, make stuff out of the stuff you murdered, then murder more stuff. It's a vicious cycle but it still works very well. There is however, no open world for multiplayer, but don't let that turn you away because there are what's known as ""Patrol Missions"" where they let you just roam around entire sections of the open world like the starting hill area or the entire zone including all the areas under the ""Age of Peace"" label and so on and so forth, which honestly, is more than enough considering that aside from the very first open world area, the places you can go to are absolutely massive.

Overall, I would say that unlike the first game which had an abysmal launch, if you're a fan of MonHun style games or even just Action RPG games then this one's a must buy. It takes all the things that worked in the first and improves upon everything while doing so many things new that while it may feel similar, it will also feel completely new and fresh at the same time.

TL;DR Summary
Okay so, you take Dynasty Warrirors' Style, Monster Hunter's Gameplay, Dragon's Dogma's Open World JRPG Feeling, and Toukiden's Setting, throw them all into a blender and MIX THE **** OUT OF THEM. Then you get this game. It's a mish mashed monster, but it has all the good crispy bits, and who doesn't like crispy bits?

TL;DR Basic Port Stats
- 60 FPS
- Very well optimized, runs buttery smooth
- Fullscreen basically functions as Borderless Windowed
- However the Keyboard and Mouse controls are complete trash, gonna need a controller for this one.




Oh and I forgot to mention, if you like Waifus and Husbandos, the affection system is still very much intact from the first game. Get your body ready to bathe with best girl or best guy... or both ( ͡° ͜ʖ ͡°)"
"CTGooni","180 products in account","Posted: March 22","11 of 18 people (61%) found this review helpful
1 person found this review funny","Recommended","12.8 hrs on record","Posted: March 22
												I played the game with a controller and you should too (Fo' real tho, KB/mouse support is quite lacking)

- Graphically pleasing to look at, although not all that fancy. 
- Open-world
- Decent story, interesting plot.
- Great cast of characters.
- Has an affection system.
- Combat can be either simple or complex depends on the weapon that you choose (There are quite a few of them).
- Each weapon has there own unique movesets that will take quite some time to master.

If you like the Monster Hunter / God Eater games, you'll love this.

I rate this game Benizuki/10 (Please be my mom)"
"Coliathan","98 products in account","Posted: 22 March","151 of 222 people (68%) found this review helpful
54 people found this review funny","Recommended","7.0 hrs on record","Posted: 22 March
												just get a controller you troglodytes"
"Tfw Demihumans","198 products in account","Posted: March 22","4 of 5 people (80%) found this review helpful","Recommended","9.3 hrs on record","Posted: March 22
												Great port, flawless controls, solid 60 FPS. Definitely worth a grab for fans of Toukiden 1."
"Skysect","545 products in account","Posted: March 22","5 of 11 people (45%) found this review helpful","Recommended","1.3 hrs on record","Posted: March 22
												Flawless Port.
Improved all aspects of the first game.
GOTY of 2017 for me :)"
"Wasp Eye Lad","231 products in account","Posted: March 23","1 of 2 people (50%) found this review helpful","Recommended","8.9 hrs on record","Posted: March 23
												Here's my 8 hours take on the game.

First, the boring stuff:

- No mouse support
- It's locked in 60 fps
- It's an overall superior port to the original Toukiden but it's still a port and not something created from the ground up
- Only consider this game if you have a controller; Keyboard controls are pure garbage

Now let's talk about the game.
They finally did it.
They took the Hunting genre created and maintened for years and year from Monster Hunter and created a ""clone"" that still is pretty much a clone in certain aspects while bringing a whole new flow to the gameplay.

You got your typical ""grab the quest, hunt the monster"" you are expecting from the genre but then you got a fully fledged action RPG on top of it and presented as the main course. This is one of the better open world experiences, I've stumbled into some secrets that opened new ways of bulding my own character in the game. It felt like the more I explore, the cooler the secrets I find. I'll relay this gameplay loop as my experience:

Behind a massive boulder from the souther region of the ""Age of Honor"" region of the map, there was this small shrine. I was lost, trying to find a way to reach my destination that did not travel in the ""Underworld"" cave system because if I did, my character would be poisoned by the Miasma and die.

So I stopped and decided to check on the shrine. There I found a figure of Japanese/German history I've never even heard about, Siebold (Philipp Franz von Siebold).

The character explains why his spirit was trapped there and asks for you to track a specific Demon with your ""Oni Slaying Vision"" and bring one of it's part for him to analyze.

So I track the creature, have a climatic showdown in the heart of an abandoned city and manage to bring the part to this Siebold fellow, who then is absorbed. He is one of the ""Mitama"", spirits that customize how you play the game. Think armor skills from Monster Hunter on steroids.

This partircular Mitama had a bunch of synergy with the Whip weapon, so I decided to try. Aiming explosive kunai tem smashing them with the whip and blowing up specific parts of the monster quickly turned me into an addict. And it's all thanks to this random thing I ran on the scenery that gave me the push to try different weapons, builds and approachs.

So far, this game is more than a step up from Toukiden 1 - It's a unique and refined take on the Hunting genre. When it tries to be copy cat Monhun it stumbles, but when it's being itself, it's an all around fun time. Let's see if the feeling persists through my next 8 hours."
"scizo","150 products in account","Posted: March 23","No ratings yet","Recommended","5.2 hrs on record","Posted: March 23
												Played toukiden 1 and kiwami on vita, tried demo on ps4 and now playing on pc. Gameplay improved, graphics tiny bit outdated but runs fine on 60 fps. Lots of new bosses and mechanics. Open world is also an improvement. Gameplay is much more fun than kiwami with the additional powers. 
There is absolutely no difference between the pc & ps4 version so there are no complaints. anyone crying about mouse support .. i just can't imagine this game with a mouse. None of the Koei games are made with mouse. All i can say is: keep up the good work Koei tecmo and thank you for releasing a pc version that works perfect."
"bheps.goodpoint","3 products in account","Posted: March 23","No ratings yet","Recommended","4.1 hrs on record","Posted: March 23
												Toukiden 2 a monster-slaying action RPG set in an open-world, fantasy medieval Japan.
Pros:
- A huge selection of weapon types and equipment sets, enabling a wide range of play styles, including melee combat with swords, spears, clubs, etc or ranged combat with bows and guns.
- Beautifully designed characters with Japanese voiceovers.
- Fast paced combat, both in ground or air with the new Demon Hand against various Japanese monsters.
- A huge open world with many different vibes to each setting.
- Performance-wise, very smooth.

Cons:
- Character models look lifeless, no mouth animation.
- World models look outdated.
- Story is somewhat weak compared to other JRPGs."
"Kuroinu","38 products in account","Posted: March 22","2 of 6 people (33%) found this review helpful","Recommended","9.6 hrs on record","Posted: March 22
												Good game and if you dont have a controller dont get this game."
"Teddiursa","215 products in account","Posted: March 22","5 of 9 people (56%) found this review helpful","Recommended","10.2 hrs on record","Posted: March 22
												Been playing MH since MHFU, if you like MH games you will like this."
"Devil","78 products in account","Posted: March 22","4 of 6 people (67%) found this review helpful","Recommended","8.7 hrs on record","Posted: March 22
												My first Toukiden series on PC. Played the previous on PS4 and PS Vita. Love the series. Heard about the bad port for the previous entry. But this one definitely is a step up. Options to set 30 / 60fps. Not alot of other settings to set except for low med or high for a couple of different effects texture and etc. Which is kinda expected for most console ports for PC. Most importantly it is very well optimized as far as I can tell. Run almost 60fps lock the entire time.

This entry while it retains some of the core mechanic from previous, quite a number of things have been tweaked. Felt awkward at first mainly due to the impression from the previous series. But very quickly able to get into it. In fact the enimations looks and feel more natural than the previous. Besides weapons, a lot of other new things have been added. More abilities to play around with now which leads to more customization. Which is awesome.

This one feels really fresh when it comes to monster hunting genre. Rather than just doing generic counter accept quest then depart and hunt. It now works a little differently. In the previous entry, certain part of the counter quest will link to your main story line while some are optionals. Now as far as I have seen so far, it seems like they are no longer that case. Counter quest are still there for you to take, but it do not seems to tie directly to the main story line. You actually have the choice to also go on open world exploration. Yes I mean fully open world unlike previous entry or most other monter hunter games where the maps are divided into zones. During open world exploration, you can go material hunting, and along the way you may hit up to some NPCs that asking for help which are sorta side quest. They are completely optional, so you can shoose to do or not to. On top of that while doing open world exploration, you may also run into other slayers fighting Oni. And you can join up with them  as a joint operation and fight along their side. Upon clearing they will actually join you for a short while to help you back. That is a really nice touch. Also the relationship among NPCs seems to have a change in approach. Unlike previously mostly you try to increase your relationship by going to SPA (hot bath), now it seems like they are doing a mass efffect style where how you pick your dialogs can directly affect your relationship with each individual. Also helping them with task can also further build relationship.

This is not actually a full review but rather an early impression of the game. So far it has been really positive. A great departure from the previous entry while keeping quite a bit of good stuffs that what makes this game fun in the first place.

Do take note that it is recommended that you have a gamepad before you purchase this game. It is not only highly recommended but essential for a game like this. The controls on the first 2 entries are already pretty complex on keyboard. Thou I have not played the earlier ones on PC since I did them on PS4 and Vita, But I can imagine how hard will it be to play on keyboard. Don't expect an easier control this time around. Because on top of all the previous stuffs, there are even more new controls in this game. You can ignore most of the negative reviews in the comment section. I can only say they are mostly idiots. You can't expect a game with complex controls to work well with keyboard in the first place. This is not a FPS/TPS. And neither it plays like monster hunter which is pretty slow. This is a fast pace and extremely action based monster hunting game. With a lot of abilities unlike in monster hunter series. So to those complaining about keyboard control, use your initiative. Obviously it is not going to work even if they are going to have keyboard control. Not evey thing works with keyboard. This is why gamepad exist. Its like complaining you cant have precise acceleration and steering in a driving game because you are playing on keyboard instead of a racing wheel / gamepad. That is just idiotic."
"Mr. Spongecake","315 products in account","Posted: March 22","2 of 3 people (67%) found this review helpful","Recommended","9.9 hrs on record","Posted: March 22
												Only played into the game 4 hours but I'm already enjoying the hell out of it. A lot has been improved, including the landscapes. No loading between any rooms anymore because everything is already loaded. I was skeptical about the whole ""open-world"" thing but it seems to have been implemented very well.

Not only have two new weapon types been added (Sword and shield, chain whip) but all the other weapon types have had new moves added to them further increasing their viability and adding something to draw you back into those types so you're not spending all your time with the two new ones.

The is also a very VERY clean port. I had Kiwami on the PS4 so I can't speak for the PC version but this game runs smooth as silk on my rig. Loading times are also ridiculously short as well which is a wonder as all the ages are linked together into one giant map with no seperate ""room"" loading like in Kiwami.

The Demon-Hand thing seems just a tad gimmicky to me, though. I'm still trying to learn all it's ins-and-outs but I hardly use the damn thing.

The characters aren't as compelling as the original cast in Toukiden: Age of Demons but they get pretty damn close. Of course I'm also not very far in so I may grow to love them like I did the original cast. I do really like Benizuki though, she's pretty rad.

This part doesn't affect me as I use controller but it's a tad bit silly to not have mouse support on a PC game. I'm also wondering if this is intentional or not as I've seen some text in the game that wasn't quite... right? One of the screenshots explaining something was a Japanese screen shot and when sending my machina out on a survey the survey time was shown as ""Survey Time"" not ""long"" ""very long"" or anything like that. A few things just seems a tad weird to me so the lack of mouse support may not be intended.

All in all a very good game and a very good sequel to the original. I highly recommend picking it up."
"Morishmael","476 products in account","Posted: March 23","1 of 12 people (8%) found this review helpful","Not Recommended","1.6 hrs on record","Posted: March 23
												Crashes started on the first real mission after the intro fight. Crashed immediately upon gaining control of my character, then crashed just loading into that same fight, then I turned the graphics settings from high to medium. Thought that fixed it, then 3 minutes into that same mission, crashed again. You have to fast forward through dialogue and put up with a little bit of unskippable stuff to get from the most recent autosave to that fight. Sitting through that ♥♥♥♥ 3 times in 5 minutes is too much for me. Won't be touching this game again until it gets fixed."
