username,products,date,helpfulness,recommendation,hours_played,body
"Kinst","249 products in account","Posted: August 30, 2016","20 of 28 people (71%) found this review helpful
13 people found this review funny","Recommended","134.3 hrs on record","Posted: August 30, 2016
												    Simple to understand
    Challenging learning curve
    Forever butt clenching
    Am more in awe when opponents make sick goals
    So many angry people
    So many angry people who thinks they're better than everyone else
    Ragequit League"
"_S4MUR4I_","616 products in account","Posted: November 24, 2016","29 of 39 people (74%) found this review helpful
19 people found this review funny","Recommended","32.8 hrs on record","Posted: November 24, 2016
												Playing like a dumb with friends using cars and pursuing balls like a crazy dog. Addictive and fun.

10/10"
"Kitsaros (trading crates)","12 products in account","Posted: September 5, 2016","59 of 87 people (68%) found this review helpful
6 people found this review funny","Recommended","440.5 hrs on record","Posted: September 5, 2016
												A really addictive game, with lots of fun at multiplayer."
"Jotaro","64 products in account","Posted: July 7, 2015","11 of 14 people (79%) found this review helpful
1 person found this review funny","Recommended","274.3 hrs on record","Posted: July 7, 2015
												An incredible game created by incredible developers that care for quality and their fans. Psyonix have put so much effort into creating this car football sequel and have delivered exactly what fans from the community have asked for. (And more!)

The visuals are colourful, over the top and impressive.
Physics and gameplay are perfect and the game plays just how it should.
Loads of customisation items. Literally millions of different combinations.
The online is very very stable.
Various ways to play with friends including up to 4 player split screen.
Cross play for PC and PS4.
A season mode for offline play.
Replay editor which also acts as a photo mode is a very welcome feature.
Future support for the game confirmed, including DLC and free stadiums.
Day one release on PlayStation Plus for free is a wonderful bonus and a very loyal move from Psyonix to their fans.

This game is tons of fun and is the most fun I've had with a game in ages. You won't regret picking this up. Although you may never put it down."
"Nicolaz","460 products in account","Posted: August 2, 2015","35 of 39 people (90%) found this review helpful
2 people found this review funny","Recommended","983.8 hrs on record","Posted: August 2, 2015
												When i bought Rocket League i didnt really now what to expect. 3 hours later i was still playing it with a smile on my face.
Really addictive game. Don't expect much of the crossplay between PS4 and PC. At the moment of this review its not possible to invite a friend from ps4. The more games you play the more accessories you will get. Had some problems with the servers (lag and randomly server lost) but after the latest patch i didnt have that problem anymore.

Good work Psyonix !!!"
"thrilld","33 products in account","Posted: April 6, 2016","7 of 8 people (88%) found this review helpful
1 person found this review funny","Recommended","545.2 hrs on record","Posted: April 6, 2016
												perfect way to waste your time, 5mins at a time."
"Pinkgirl","43 products in account","Posted: January 16, 2016","6 of 7 people (86%) found this review helpful
3 people found this review funny","Recommended","534.6 hrs on record","Posted: January 16, 2016
												Now I'm not usually the ""sports"" game type. I don't play FIFA or any other sports game (I say ""or any other sports game"" because no other franchises were coming to my mind, THAT'S how little I play of them), but there's just something about hitting a giant ball around with a little remote control car that's much more entertaining than those other ""real"" sports games."
"Kaleta | LFT","14 products in account","Posted: September 1, 2016","79 of 91 people (87%) found this review helpful
46 people found this review funny","Recommended","1,738.4 hrs on record","Posted: September 1, 2016
												Who needs FIFA if u can have this game?"
"thetechguy95","1,916 products in account","Posted: February 3, 2016","11 of 12 people (92%) found this review helpful","Recommended","70.0 hrs on record","Posted: February 3, 2016
												Rocket League is a game that is best played with a group of friends. There is just something about a team gelling so well that you can dominate another with relative ease. Although competitive, it is a fantastic game to just sit back and relax with. This is especially true when using a controller.

The customisation options for the vehicles in this game are plentiful and really allow the player to stand out. Although, a small minor update to allow the painting of the wheels would be nice...

A vast selection of options for private matches are available to change, meaning you can create some rather interesting matches at times.

Overall, the game is great and can easily be played by almost anyone with 5 minutes of free time."
"[KiP] Kikis","24 products in account","Posted: February 26, 2016","6 of 6 people (100%) found this review helpful","Recommended","971.9 hrs on record","Posted: February 26, 2016
												- Went into a 1v1 ranked match
- I won the kickoff
- *controller turns off for no reason*
- I write in the chat: ""My controller isn't working""
- The enemy waits
- I get my controller working again
- We continue

People are nice


Now, the actual game



Pros:
- Nice graphics
- Really good physics
- Fun with friends
- Easy to learn, hard to master
- Mutators settings (really fun to mess around with.. You can adjust the ball size, the boost amount, change the ball to a puck etc.)
- The maps are cool 
- Doesn't require a really high specs computer
- Rumble mode is really fun for casual players


Cons:
- You haven't bought the game yet"
"Charles McLovelyman","324 products in account","Posted: July 11, 2015","31 of 47 people (66%) found this review helpful
7 people found this review funny","Recommended","151.7 hrs on record","Posted: July 11, 2015
												Instantly addictive"
"[SVK]RedBull | Knives2Keys.com","797 products in account","Posted: December 8, 2015","46 of 61 people (75%) found this review helpful
33 people found this review funny","Recommended","97.6 hrs on record","Posted: December 8, 2015
												Much better then Fifa... :-D"
"16 | Tomas Felipe","205 products in account","Posted: December 11, 2015","4 of 4 people (100%) found this review helpful","Recommended","1,081.7 hrs on record","Posted: December 11, 2015
												Couldn't wait anymore, I bought it ! 
Best game of the year !!"
"Fragger","1,520 products in account","Posted: November 29, 2016","13 of 13 people (100%) found this review helpful","Recommended","707.6 hrs on record","Posted: November 29, 2016
												If you're looking for a great game to play online with others, either casually or competitively, or just to have a good time with some friends, there probably isn't a better choice than Rocket League. - It's fun, fast paced, hectic, hilarious, and both challenging, yet simple, all at the same time.
 
It doesn't matter if you only play games that are on the simple side, or ones that are extremely difficult. It really is the sort of game that just about everyone could have a great time playing, and you don't even have to be good at it, or like sports. 
 
The only real downside to this game, if you do intend to play online, is the terrible nature of the community (like with most online games). It's probably best just to disable both voice and text chat in the options, as almost nobody says anything of value. Even the quick-chat is highly abused and used by players mostly just to taunt and harass others. 
 

It really is a must-buy, though, especially if you're looking for a fun game that actually has an active player base."
"4s*","1,035 products in account","Posted: November 24, 2016","6 of 6 people (100%) found this review helpful","Recommended","376.2 hrs on record","Posted: November 24, 2016
												It's addictive, competetive and fun."
"murderbits","3,280 products in account","Posted: July 18, 2015","9 of 11 people (82%) found this review helpful
2 people found this review funny","Recommended","5.4 hrs on record","Posted: July 18, 2015
												Rocket League is a game by the studio that made the free-to-play game Nosgoth that punches far above its weight. It is easy to learn, with a pair of tutorials that can be completed in under ten minutes and is almost immediately fun. However, the addiction starts to set in when you push yourself to start mastering the game.

Your first few matches will feel chaotic and hinging entirely on chance. As you acclimate to the controls and physics, you become more confident within the game world and find yourself capable of intentionally performing maneuvers. That becomes a turning point in the game and as you perfect these skills, there comes an incredible elation when you line a shot up -- probably with an assist from another driver -- and nail that in. All with determined calculation, rather than random luck.

The modes and arenas have minor variants, but are consistent. It quickly becomes a game pitting carthletes against each other and nothing else. True tests of skill and reflex. There aren't really even any modifications that impact skill, either. All the adding trappings you unlock are cosmetic. The game has ranked and unranked multiplayer of different team sizes and single player with a season/tournament campaign. That's it. That's all it needs.

My only negative experience has been with AI/Bots. They are uncannily talented and whether they're on your team or the opposition, they can ruin the game. When you are the only human on your team, there's no joy in absolutely trouncing the other team, because you know it's because of the unfair advantage the bots provided you. Perhaps this is better in the Ranked league, but in general play, there are a lot of people who just drop out, midgame. I do not know if these are occurring because of network issues in this overwhelmingly popular (and therefore still trying to ramp up server and network capacity) game or if they're just poor sports. Either way, having bots substitute is frustrating -- and they don't seem to do match-making for in-progress games, to substitute slots with real players.

Back to the positives though -- and this is a big one. You will almost immediately be in awe at how glitzy and shiny the world looks. The game has a great art style and fantastic presentation. Slick and not quite realistic, but very high quality. And the world is smooth. High framerate with, in my experience, absolutely no hitching or lagging or anything else. The game is smooth as silk.

I find this a surprise, because it seems like a game that by all rights should be a bit janky. It should come with caveats and ""for the price point"" justifications. It doesn't, though. It's an excellent experience that feels well-crafted. It sets a framework for itself and stays within it, polishing what it does well rather than expanding endlessly upon it, poorly.

If the trailer and live streams make this game seem appealing to you, I'd advice picking it up even at the $20 USD price. As long as the playerbase is still there when there is a big sale, that sale is going to be a no-brainer. If this game is found for $10 USD over the next few months, through the holidays -- it is going to be a downright steal. There is so much fun to be had here. Even more so, if you have a couple friends to build a team with.

This is a total gem that I have no reservations about recommending.

If you want to see some gameplay starting from the first time the game is launched, the following is a six hour live stream of Rocket League (begins about 5m into the video):


	
	
		YouTube™ Video:  
		
			Views: 0"
"「 Neat 」☣","89 products in account","Posted: December 25, 2015","8 of 9 people (89%) found this review helpful","Recommended","246.9 hrs on record","Posted: December 25, 2015
												Best game ever"
"Sir_Isaac_Crouton","267 products in account","Posted: July 25, 2015","1,030 of 1,386 people (74%) found this review helpful
3,301 people found this review funny","Recommended","1,307.3 hrs on record","Posted: July 25, 2015
												-Buddy and I decide to buy Rocket League at 3am
-I need Steam card so I go to the 7-11
-The only close 7-11 is in the ghetto
-Go to said ghetto and witness many ghetto things
-Buy steam card and  a peach Snapple iced tea
-Get home and start playing said game
-Realize this game has kept me up till 6am
-Realize I love this game
-Realize some good things do come from the ghetto

11/10- Would go back to the hood again"
"WamblyShip3","468 products in account","Posted: December 8, 2015","6 of 7 people (86%) found this review helpful
1 person found this review funny","Recommended","565.4 hrs on record","Posted: December 8, 2015
												I bought this game when it was really young, it was around a month after release. At the beginning the game was really difficult to play, but after a while you will master it. You should ONLY play this game if you have some kinda controller, cause with Keyboard and Mouse it is almost impossible to play this game. Think about this for yourself and decide if you want to own this game:

- Like to smash cars? BUY IT!
- Like to fly like never before? BUY IT!
- Like racing and football? BUY IT!


I really recommend it. It's the best game I have ever played so far. Why? Almost every month there is a new DLC or update for the game, so it keeps me really exited! 10/10 IGN."
"petskuletsku","370 products in account","Posted: November 24, 2016","31 of 52 people (60%) found this review helpful
2 people found this review funny","Recommended","40.3 hrs on record","Posted: November 24, 2016
												fun game with friends"
"MjLaH","77 products in account","Posted: February 2, 2016","10 of 11 people (91%) found this review helpful
2 people found this review funny","Recommended","296.6 hrs on record","Posted: February 2, 2016
												it's one of the funniest  game that i played and i will countinue play it"
"SuicideGeek","481 products in account","Posted: October 4, 2015","8 of 10 people (80%) found this review helpful
3 people found this review funny","Recommended","116.9 hrs on record","Posted: October 4, 2015
												I'm so tired. I just want to leave, but I keep losing."
"Cen7raL","103 products in account","Posted: July 10, 2015","66 of 109 people (61%) found this review helpful
60 people found this review funny","Recommended","161.2 hrs on record","Posted: July 10, 2015
												Mario Kart + FIFA = orgas.m  10/10"
"rapsodelopront","1,400 products in account","Posted: February 15, 2016","18 of 20 people (90%) found this review helpful
3 people found this review funny","Recommended","384.4 hrs on record","Posted: February 15, 2016
												I remember back when I was a kid and got my first RC Car.
It was an epic moment that I'll never forget.
Now I can enjoy that exiting feeling combined with the sports
I like, football. The idea is genuine and the concept is 
well done and simple. Hit an ridiculous large ball with 
parts of your car to transport it into the oppenen's goal.
The physics giving a good feeling. You need a bit of time
to get the ball movement at start. The different cars to choose 
are only cosmetic besides the more or less ""hitbox"".
I think the fair environment is part of the big success.
No pay to win or other advantages. 
Matchmaking is most times quick .
One thing I would wish for is an option not to join already
running matches.
Afterall I would say that the game is worth the price.
I had hours of fun playing together with friends.
Who is looking for kind teammates can write on my wall
to request an invite for my new RL dedicated group
called ""Rocket League Fair Play""."
"Dyamiforsure LFT","42 products in account","Posted: February 8, 2016","5 of 5 people (100%) found this review helpful","Recommended","2,035.0 hrs on record","Posted: February 8, 2016
												Most fun I've ever had in a game. Can't stop playing and getting better!"
"Shoe","71 products in account","Posted: March 6","29 of 34 people (85%) found this review helpful
2 people found this review funny","Recommended","2,057.0 hrs on record","Posted: March 6
												This game is fun at all skill levels.  It's intuitive to learn the rules and difficult to master the mechanics and strategy.  Rocket League is one of the most unique, innovative games around.  I originally bought it when it came out thinking $20 for a weekend of fun would be worth it, but a couple thousand hours later it's still challenging and enjoyable.  My #1 game since it came out.  Much love to Psyonix <3"
"クリス・トプリー","941 products in account","Posted: June 20, 2016","320 of 387 people (83%) found this review helpful
552 people found this review funny","Recommended","1,147.3 hrs on record","Posted: June 20, 2016
												Buy this game
Buy this game
Buy this game
Chat disabled for 4 seconds﻿








You'll find yourself playing hours upon hours with Rocket League. It's a must have game, and just about anybody can play it. 
I'd have to give Rocket League 9 - 1/2 out of 10. only because I don't like the match making system. I think it's a little broken to be honest.
You'll have a good amount of vehicles to choose from the get go with coustom paint jobs, stickers, hats and other crazy things. (DLC's) are worth getting too.
An amazing soundtrack. The music in this game gets a 10/10.
It's an awesome game to just have fun with with friends or family and is well worth buying.

Edit...
As of today, I can honestly say ranked matches are foocked! I'm sick to death of going in to a match with awesome team mates one game and to then go into the next match with AFK's and ♥♥♥♥♥♥♥. It's a never ending cycle. Within the last fifty matches, I haven't moved up or down ranks at all.  
The game is still awesome, just stay in unranked if you want to enjoy it."
"Jedi Mart","202 products in account","Posted: April 10, 2016","14 of 19 people (74%) found this review helpful
2 people found this review funny","Recommended","599.8 hrs on record","Posted: April 10, 2016
												Got the game for a solid 20 euro and it is worth the money.

Plus points:
+Great depth in the game, easy to pick up but hard to master
+Good user interface and options
+Fantastic music and soundtracks
+Controller support and split screen support
+Debugged game and almost no bugs left
+Good performance and also enough options to adjust and scale
+Content updates to add more content
+Easy to create steam parties and invite your friends

Minus points:
-Did not like when they introduced the crate system, atleast let players pick what item they want and not the pull the slot machine and pray on getting some you dont have yet.
-Price reduction on the crate keys, €0,25 would be more interesting and logical from a business point of view (customers would also buy it more if it was cheap)
-At the moment you cannot try any DLC cars before buying it, let there be a few test drives so users can try before buying it.
-No DLC bundles, make some bigger packs so you can buy DLC in larger and cheaper packs."
"susluv","1,478 products in account","Posted: April 25, 2016","7 of 9 people (78%) found this review helpful
1 person found this review funny","Recommended","3.1 hrs on record","Posted: April 25, 2016
												Next big thing. 
To be bigger magnitude RL need a more refined spectator mode and all that e-sport thingy"
"Yarr! goosmurf","233 products in account","Posted: November 19, 2015","6 of 7 people (86%) found this review helpful","Recommended","433.9 hrs on record","Posted: November 19, 2015
												Amazingly fun game that has all the fun elements of FIFA without the tedious bits.

If you've seen videos of Rocket League and think ""gee that would be hard to learn"" you're wrong and you're right. It's very easy to pick up but to pull off crazy aerials is hard and will take many, many hours to master.

The matchmaking service seems to work quite well and it's quick so if it does get things wrong and puts you in a game which is too easy or too hard it's not a big deal to look for another match.

Best to play with at least one friend so you can 2v2 others without having to deal with team mates dropping out or rage quitting.

I waited for it to be on sale but honestly it's worth full price. Hell I would happily have paid $50 for it. It's that fun."
"Ryan Dorkoski","1,051 products in account","Posted: August 22, 2015","4 of 4 people (100%) found this review helpful
2 people found this review funny","Recommended","18.8 hrs on record","Posted: August 22, 2015
												You have to play this to understand the appeal - watching the trailer does not do it justice.

This is a no-brainer, so I will keep it short. Rocket League is so over-the-top utterly addicting and blood-pumping insane, that its really hard to come up with anything negative about it. Its soccer/football with jacked-up racecars. 

Pros:
+Graphics are crisp and just overall amazing
+Controls are intuitive
+Amazing amount of content
+Overall the whole thing is super well done
+Playing online is so simple, and the score system and leaderboards are perfectly created
+They even threw in four player local splitscreen 
+There are nearly 150,000 players on at any given time
+Complete car customization, and you earn new parts and stuff all the time

Cons:
-Twenty bones sounds expensive until you try it ;)

My god buy this already."
"Arayouka","424 products in account","Posted: June 10, 2016","90 of 124 people (73%) found this review helpful
132 people found this review funny","Recommended","61.3 hrs on record","Posted: June 10, 2016
												This game is very realistic in a ""couple"" ways. 
It reminds me of PE in school
>Tries to be useful
>scores in own goal
>teamate gets mad at me
>cries
>gets told to uninstall
All right put aside the jokes. This game is really entertaining, and extremely fun. Especially if you pick this game up with a friend to play with. Making jokes at each other when you fail horribly with the silly phyics."
"Bruce Lee","447 products in account","Posted: November 24, 2016","7 of 8 people (88%) found this review helpful","Recommended","232.7 hrs on record","Posted: November 24, 2016
												I fell like I am Neymar playing football while driving like Lewis Hamilton. In short, it is a surreal physics football game that has a great multiplayer online!


Me sinto como se fosse o Neymar jogando futebol ao mesmo tempo que estou dirigindo como o Lewis Hamilton. Resumindo, é um jogo de futebol físico-surrealísta que é ótimo no multiplayer online!"
"Dat_Boi","25 products in account","Posted: July 11, 2015","8 of 10 people (80%) found this review helpful
5 people found this review funny","Recommended","41.2 hrs on record","Posted: July 11, 2015
												Better than Fifa"
"GojiraR32","164 products in account","Posted: 25 July, 2015","844 of 927 people (91%) found this review helpful
84 people found this review funny","Recommended","202.2 hrs on record","Posted: 25 July, 2015
												Why is Rocket League a great game for you....
--------------------------------------------------------------
PRO :
- Great gameplay
- Very competitive
- Matchmaking (1vs1,2vs2,3vs3) 
- Easy to pick up and a hard way to master!
- Good graphics 
- Cool DLC's
--------------------------------------------------------------
CON :
- !Sometimes! a bad server connection
--------------------------------------------------------------
I like Rocket League and I highly recommend it :)
I hope there add alot of free DLC's.

10/10"
"Rice][Cube","179 products in account","Posted: July 19, 2015","15 of 15 people (100%) found this review helpful
19 people found this review funny","Recommended","30.1 hrs on record","Posted: July 19, 2015
												you see the ball in the air
now is your opportunity
you jump into the air and start boosting
you hit the ball in the perfect spot
you can feel the anticipation as it flies toward the goal

...then your team mate comes out of the blue and knocks it away"
"Comodin","329 products in account","Posted: July 13, 2015","5 of 5 people (100%) found this review helpful
1 person found this review funny","Recommended","496.2 hrs on record","Posted: July 13, 2015
												Amazing game that is a little bit too addictive. Beautiful graphics, spot on handling/controls, lots of content, sweet soundtrack and tons of fun. A must buy! LOVE IT!"
"Gebbbe","1,963 products in account","Posted: November 24, 2016","23 of 38 people (61%) found this review helpful
5 people found this review funny","Recommended","690.9 hrs on record","Posted: November 24, 2016
												This is the ultimate fun game for me. Sometimes i could swear as f*ck, but it's ok. Hungarian language is perfect to do this! :D"
"Flavour Town Felon","329 products in account","Posted: July 11, 2015","64 of 77 people (83%) found this review helpful
77 people found this review funny","Recommended","8.8 hrs on record","Posted: July 11, 2015
												First you'll blame yourself, then you'll blame your teammates"
"TheKingKobra","22 products in account","Posted: August 7, 2016","36 of 42 people (86%) found this review helpful
45 people found this review funny","Recommended","526.0 hrs on record","Posted: August 7, 2016
												Rocket League is like cheese, a controller is like a cracker. the cheese is and always will be amazing, but it tastes even greater with a cracker."
"Timmy the Duck Thief","2,277 products in account","Posted: 12 July, 2015","694 of 740 people (94%) found this review helpful
119 people found this review funny","Recommended","288.7 hrs on record","Posted: 12 July, 2015
												Rocket League is a perfect game for short breaks. 5 minutes of flying and exploding cars, then I can continue doing whatever I was doing before. (To be honest, it usually ends up in ""one more match"" multiple times. That's how it's good.)

The game is easy to learn and just fun to play. Making the perfect aerial shot, passing to a goal, saving the ball from reaching your goal at the last possible moment, failing hard and scoring an own goal... These are all moments you will see in Rocket League.

Are you in a mood for tactical game? Play 2v2. Do you want chaos? Play 4v4.

I love car customization. Who doesn't want to have a car with sombrero and rainbow trail?


	
	
		Rocket League 
		A Screenshot of Rocket League
		By: Timmy the Duck Thief"
"Dyamiforsure LFT","42 products in account","Posted: February 8, 2016","5 of 5 people (100%) found this review helpful","Recommended","2,035.0 hrs on record","Posted: February 8, 2016
												Most fun I've ever had in a game. Can't stop playing and getting better!"
"Slothie","370 products in account","Posted: November 24, 2016","103 of 188 people (55%) found this review helpful
189 people found this review funny","Recommended","570.6 hrs on record","Posted: November 24, 2016
												I tried it a bit. It seems pretty okay."
"Jadarma","290 products in account","Posted: June 23, 2016","43 of 55 people (78%) found this review helpful
4 people found this review funny","Recommended","97.6 hrs on record","Posted: June 23, 2016
												OverviewRocket League is a very popular, iconic multi-platform game that doesn't do much, but it gets by formidably with the few it has. Speaking as someone not interested in either cars nor football (Yes, football. The real one!), this game is incredibly addictive, and worthwhile if you have a few friends to play with.

The Pros:Incredibly Fun - Simple concept, easy to get the hang of but with a very high skill ceiling to keep you motivated in playing for a long time. Scoring some trick shot goals or plain luck bounces of the wall both fill the adrenaline in your soul. Winning is rewarding, and losing just makes you want a rematch.

Great Visuals - The level of detail is pretty decent, and cranking up the settings at maximum really gives it a nice feel in terms of visuals. The car models are very detailed, weather effects are decent, and praise the Gods for the adjustable FoV!

Customization - Playing unlocks car parts to customize your ride with. You can unlock several car bodies, paint types, wheels, hats (yes, TF2 style), exhaust particles and antennas. There are loads of possibilities and you can feel the car is truly yours. The only gripe I have with this is that you cannot save multiple ""load-outs"" and you cannot have a different setup based on team color. (Some accessories look godly on Red but awful on Blue and vice versa.)

Game Customization - You can host private matches with all sorts of modifiers, from gravity, to ball size, to boost speed, time and goal limits, anything! Go crazy and experiment!

Good Influx of Content - About once a month or two, new content is added. A new map here, a few more antennas there, a new game mode sprinkled once every season.  

The Cons:Unfair Input Method Balance - Unfortunately for us PC Purists out there, this game was designed for controllers. Specifically, the boost flying. Doing it on a keyboard is next to impractical, it is very unintuitive and hard to master. You can still play very well with a keyboard, but face against a team of controller users and you will be in for a bad time. The simplest fix that I CANNOT BELIEVE they didn't implement: The option to sort matchmaking for different input methods.

Horrendous Matchmaking - The system is mainly broken. If you play ranked, you will occasionally find yourself in a match with people 30 levels above you, because they play with a newbie friend that is unranked. It seems the game gives the team rating by calculating the average ranks of the members, and ignores Player level completely. So if players who are Veterans + but did not play ranked will be matched with anyone with their same rank.

Community is a bit Toxic - Not being PC or defensive, just a tad warning that you will get the (albeit maturer than) CoD attitude of ""lol newb get rekt"" from time to time.

Paid DLC-specific Achievements - There are new car DLCs to buy and fortunately they are purely cosmetic... but they decided to add achievements to them, so achievement hunters beware! You can't perfect this game without taking out your wallet because they decided it's a real challenge to ""Win an Online Match with this new Car!"".
ConclusionDespite the shortcomings, this game is incredibly fun. But do not purchase alone! Convince three friends to get it too and buy the 4-pack. Aside from better price, you will get a vastly superior experience when playing with people you know.

If you enjoyed this review and want to see more of my work, consider joining my group and follow my curator page! Link to the right!Jad's List - Curator Group"
"megarust","645 products in account","Posted: January 4, 2016","4 of 4 people (100%) found this review helpful","Recommended","620.3 hrs on record","Posted: January 4, 2016
												I've put in near 200 hours between the PS4 version and this one.  It's very easy for anyone to pick it up and play, but the depth of the mechanics of the game offer a wide range of skilled players.  The rounds are quick as well, so you don't have to sink a major time investment into the game at any time.  The perfect multiplayer game."
"Isaac","385 products in account","Posted: November 8, 2015","8 of 8 people (100%) found this review helpful","Recommended","731.5 hrs on record","Posted: November 8, 2015
												Do you want a challenge? then play Rocket League, a super competitive game with rank & many custumisations, just try this game, deserve!!"
"[AReV]BavarianGod","3,832 products in account","Posted: January 16, 2016","15 of 20 people (75%) found this review helpful
2 people found this review funny","Recommended","4.2 hrs on record","Posted: January 16, 2016
												
	
	
		YouTube™ Video: Analog Reviews: Rocket League 
		
			Views: 354		
		
			A bit late on the scene for us, but here is our review of Rocket League. Get ready to kick some balls! Review by: Josh and Valente Audio by: Josh Editing by: Valente		
	



	
	
		YouTube™ Video: Analog Reviews: Twas a Rocket League Poem 
		
			Views: 150		
		
			A late gift to our fans, hope all our followers had a great holiday season! Poem by: Josh and Valente		
	


As an American, the only way a game of footy is entertaining to me is if it's played a few middle aged fat blokes in Toyota Yarises. Thankfully, there is someone out there who is a whiz programmer that  has put together a game that entertains people like me and I am sure a few ""football"" fans as well. Rocket League is built upon simple mechanics that are easy to pick up but difficult to master. Jumps, boosts and wallrides can be strung together into insane acrobatics that foist the ball into the net. You can customize the aesthetics of your ride by putting in time and unlocking goodies and competative online play make this a title you will come back to over and over. It's insane to think it has taken so long for a satifying vehicle based soccer game to pop up here on steam."
"Andy Boy","38 products in account","Posted: June 12, 2016","119 of 194 people (61%) found this review helpful
135 people found this review funny","Recommended","49.3 hrs on record","Posted: June 12, 2016
												Heyyyyy that's pretty goooood."
"Icarus","764 products in account","Posted: December 6, 2015","6 of 7 people (86%) found this review helpful","Recommended","1,068.1 hrs on record","Posted: December 6, 2015
												Addictive Racecar Football. Surprisingly competitive once you learn a few basic maneuveres, after this you begin to climb the skill tier. Simple yet efficient tiers break up the skill gaps into pools at a decent rate for beginners. As a rookie you will spalsh around with the other casuals and gain a grasp for hitting the ball and maintaining control of the car. Next comes Semi-pro, in this pool you start to get a feel and learn to see where the ball is flying and position yourself accordingly. At Pro you're on your way, this is where the community opens up and stratergies become more meta and kick offs take some priority. Veteran feels like you're being thrown in teh deep end because higher tier Veterans have advanced onto flying with that car and Aerials become the go to plan of attack. Expert is where Crossing is how to beat the defence line having someone in the air to topple enemy teams. There are three higher tiers but im not quite there, being Master > Legend > Rocketeer. Occasionally ther servers are overloaded or lack some players so you get to be the big fish and splash around with lower tier players while the game finds some players more suited. 

Constant DLC is a awesome bonus, and new Mutator gamemodes make for an awesome custom mode with friends.

Overall a decent game, whether you're a PS4 Casual to a Competitive Player it suites all."
"Swate","196 products in account","Posted: January 8, 2016","5 of 5 people (100%) found this review helpful","Recommended","1,195.2 hrs on record","Posted: January 8, 2016
												I play this too much.

I'm sure you've already heard numerous great things about this game. I can definitely agree to them. This game screams fun regardless of if you've played 1 hour or 1000 hours. Even if you're losing, you find yourself having fun. And that's the mark of a seriously great game, in my eyes.

Rocket League can be played casually or competitively, boasting both unranked and ranked queues. It is a simple enough concept that people are already familiar with even before playing their first game (it's damn soccer dude, if you don't know you've been living under a rock very far away from Europe, possibly on the moon Europa). But then, it has such an incredibly high skillcap. You'd probably still be learning new manouevres and the like well into 2000 hours (give it time though).

I don't play with a controller as I don't own one, but I know that 99% of people recommend controller over keyboard/mouse. And from an unbiased standpoint, I would agree, as the analogs make ball control and fine movement much easier than WASD or the like. Regardless, if you do choose to play keyboard like a dummie (read: like me), then consider making a custom bind that doesn't use the mouse.

I could go on and on. But I'll let the game do the talking; go buy it. Believe me, for $20, this is an absolute ♥♥♥♥ing steal. Best $20 I ever spent tbh.

10/10 would play again (actually am playing as I write this)

-Swate"
"furaingusupagettimonsuta","73 products in account","Posted: July 25, 2015","24 of 38 people (63%) found this review helpful
41 people found this review funny","Recommended","277.8 hrs on record","Posted: July 25, 2015
												this game is the best thing to happen to me since being conceived"
"Duropu Ze Bito!","45 products in account","Posted: September 10, 2015","23 of 31 people (74%) found this review helpful
3 people found this review funny","Recommended","35.4 hrs on record","Posted: September 10, 2015
												When my boyfriend first got it, I said, ""Really? A game with cars and sports crossed over? That's so stupid, such a typical boys' game.""

This comment was quickly taken back after I watched Mr.Fruits' videos on it and desperately wanting to try it for myself. Without even trying my bf's game, he soon bought it for me.

24 hrs later, I have spent a quarter of that time playing Rocket League. 

So, do I like it?
Well, as Flo Rida once sang, ""I don't like it, I love it."""
"alyaqout97","100 products in account","Posted: February 27, 2016","10 of 11 people (91%) found this review helpful","Recommended","90.7 hrs on record","Posted: February 27, 2016
												best game to play with friends"
"Smile bitch!","110 products in account","Posted: August 3, 2015","5 of 5 people (100%) found this review helpful
1 person found this review funny","Recommended","2,430.2 hrs on record","Posted: August 3, 2015
												Simply awesome.
Still gotta put some more hours in it to get a better feeling!"
"Duropu Ze Bito!","45 products in account","Posted: September 10, 2015","23 of 31 people (74%) found this review helpful
3 people found this review funny","Recommended","35.4 hrs on record","Posted: September 10, 2015
												When my boyfriend first got it, I said, ""Really? A game with cars and sports crossed over? That's so stupid, such a typical boys' game.""

This comment was quickly taken back after I watched Mr.Fruits' videos on it and desperately wanting to try it for myself. Without even trying my bf's game, he soon bought it for me.

24 hrs later, I have spent a quarter of that time playing Rocket League. 

So, do I like it?
Well, as Flo Rida once sang, ""I don't like it, I love it."""
"Cyber","306 products in account","Posted: July 26, 2015","259 of 337 people (77%) found this review helpful
499 people found this review funny","Recommended","4.8 hrs on record","Posted: July 26, 2015
												Friends wanted me to buy this game,
Friends told me i need a controller for this.
*looks for a controller*
*plugs in gamecube controller*
now everytime i score they rage because i use a gamecube controller for this

10/10 - Nintendo saves the day"
"RHL | DankeyKyle [ICE]","81 products in account","Posted: December 7, 2015","12 of 14 people (86%) found this review helpful
1 person found this review funny","Recommended","3,470.7 hrs on record","Posted: December 7, 2015
												Best. Game. EVER."
"KappaPride","58 products in account","Posted: October 14, 2015","4 of 4 people (100%) found this review helpful","Recommended","601.5 hrs on record","Posted: October 14, 2015
												In my opinion Rocket League better than FIFA or PES series. Exactly."
"Fixenet ™","50 products in account","Posted: April 18, 2016","4 of 4 people (100%) found this review helpful
4 people found this review funny","Recommended","488.1 hrs on record","Posted: April 18, 2016
												I can't seem to hit the ball.
10/10"
