username,products,date,helpfulness,recommendation,hours_played,body
"Robot Devil","93 products in account","Posted: January 9","1 person found this review helpful
1 person found this review funny","Recommended","14.6 hrs on record","Posted: January 9
												I had a nice long review and then steam deleted it so im just going to say its a good game."
"|GHST| SavaGhost","548 products in account","Posted: July 22, 2016","11 of 19 people (58%) found this review helpful
25 people found this review funny","Recommended","29.8 hrs on record","Posted: July 22, 2016
												COOL IT"
"Sauron","784 products in account","Posted: July 27, 2016","4 of 4 people (100%) found this review helpful","Recommended","5.6 hrs on record","Posted: July 27, 2016
												Very fun and lots of replay value here!"
"Robot Devil","93 products in account","Posted: January 9","1 person found this review helpful
1 person found this review funny","Recommended","14.6 hrs on record","Posted: January 9
												I had a nice long review and then steam deleted it so im just going to say its a good game."
"King of Thieves","397 products in account","Posted: September 16, 2016","36 of 47 people (77%) found this review helpful
30 people found this review funny","Recommended","8.5 hrs on record","Posted: September 16, 2016
												I can play as and with Tommy Wiseau."
"SpentParchment4","7 products in account","Posted: October 3, 2016","8 of 9 people (89%) found this review helpful
9 people found this review funny","Recommended","69.2 hrs on record","Posted: October 3, 2016
												Be weary those who enter. This game could just be harder than any other game that exist. Everything will be going fine for the first 7 driving days to Canada, but then, everything goes to ♥♥♥♥. 

The car ran out of gas. 
I stubbed my toe. 
A bee flew into the car. 
Your favorite survivor steals everything and abondons the group. 
A demon possesses a survivor and demands food. 
Bandits with guns demand all your food, gas, medical supplies, and personal belongings. 
A magical genie appears then turns out to be one of those evil genies. 
Half you group dies a few days before they arrive at the boarder to Canada.

But man it feels awesome when you beat the game.


Until you realize you were on easy mode."
"Swarley","273 products in account","Posted: January 12","1 person found this review helpful
1 person found this review funny","Recommended","9.2 hrs on record","Posted: January 12
												Day One: me and my buddy are getting in my dads hatch back on our way to canada
Day Two: we raided a Yall-Mart found some food 30 gas and a handful of bullets
Day Three: found a dog walking down the sidewalk and my buddy fed him treats  now the dog loves him
Day Four: we decided to sleep in a building because aparently our car isnt an option ohh what a suprise its on fire
Day Five: another Yall-Mart raid
Day Six: the dog died   R.I.P patrice the dog day 3 - day 6
Day Seven: a random bandit tried to steal all our food we ran and got hurt
Day Eight: ohh look another ♥♥♥♥ing Yall-Mart
Day Nine: The Car ran outa gas
Day Ten: SIEGE  my buddy died during the siege
Day Eleven: another house fire
Day Twelve: a bandit raided and stole what ammo i had left  im not even looting anymore just leaving and hoping
Day Thirteen: just two more days to canada lets hope things pick up from there
Day Fourteen: i stubbed my toe on a rock and died"
"Canadian Gold","42 products in account","Posted: November 27, 2016","6 of 7 people (86%) found this review helpful
1 person found this review funny","Recommended","10.9 hrs on record","Posted: November 27, 2016
												Very Fun Co-op play, even more fun when your stuck with the dog lover perk and thats all you can find, Dogs with Guns"
"Meme Star","399 products in account","Posted: August 16, 2016","1 person found this review helpful
1 person found this review funny","Recommended","11.4 hrs on record","Posted: August 16, 2016
												Arrived at a restaurant. Sign said 'Spaghetti Only'. It was filled with zombies. 
10/10, more lies than No Man's Sky."
"Skittlescent","112 products in account","Posted: January 4","1 person found this review helpful","Recommended","12.8 hrs on record","Posted: January 4
									Product received for free

												Frustration intensifies. If only I am allowed to express my anger towards this game, i would curse the heck out of it.

Your journey to Canada will be riddled with both luck and bad events. One poor decision will make a domino effect of terrible outcomes with a slight chance of slipping it through. You can have your significant other to become your buddy in the apocalpyse but as of now, there is a flaw in terms of control upon death but rest assured that it will be addressed in the future updates."
"Echoes","47 products in account","Posted: December 4, 2016","0 of 1 people (0%) found this review helpful","Recommended","9.1 hrs on record","Posted: December 4, 2016
												Gr8 game, m80s ;)"
"creeperCarole","208 products in account","Posted: August 9, 2016","13 of 15 people (87%) found this review helpful
19 people found this review funny","Recommended","10.6 hrs on record","Posted: August 9, 2016
												Ok, so I've played Death Road to Canada for several runs now... I've never made it to Canada. My teams are intensely dysfunctional. Especially since I'm playing my family. It's amazing how many times I've cut and run and left my husband as bait...

This game is just too weird and funny. I still don't know what happens if I wrestle a moose. I'm too scared!"
"panzersnapdragon","216 products in account","Posted: 1 November, 2016","67 of 72 people (93%) found this review helpful
66 people found this review funny","Recommended","5.7 hrs on record","Posted: 1 November, 2016
												Had 2 humans and 2 dogs. Both humans and 1 dog died and I thought it was game over... then the dream that is Canada inspired the equivalent of millions of years of evolution in an instant and my surviving dog learned to walk upright, wield a shotgun, and drive a car. 10/10 game of the year"
"𝓢𝓲𝓻𝓲𝓾𝓼","80 products in account","Posted: December 24, 2016","1 of 2 people (50%) found this review helpful
1 person found this review funny","Recommended","9.5 hrs on record","Posted: December 24, 2016
												Looking for an addicting zombie-strategy-survival-humor genre game? Well... you won't find it here. You'll find it on the DEATH ROAD TO CANADA! Awesome character traits make for a random and surprisingly charming adventure down the highway, through towns and past many zombies. But, don't worry if charm and humor ain't your thing, there are plenty of melee weapons and firearms to bash and snipe zombies with, as you scavenge each randomly generated pitstop on your journey! Also, don't forget to grab a friend and play the controller supported 2 player, for extra chaos and good ol times."
"DeadlyNinja","51 products in account","Posted: August 2, 2016","3 of 3 people (100%) found this review helpful
1 person found this review funny","Recommended","69.0 hrs on record","Posted: August 2, 2016
												40 hours in and less than a week.  Good waste of time for the week vacation but has anyone actually made it to canada!?!?! I come close so many times the small horde on the way to the boarder is impossible.  This is literally super nintendo hard, better story than mario and never ending replay.  I'm starting to think Canada doesn't really exist...  

2 blood stained hatchets up!"
"Terrell Jacobson","159 products in account","Posted: July 30, 2016","1 person found this review helpful
4 people found this review funny","Recommended","35.2 hrs on record","Posted: July 30, 2016
												Create Cesar Milan as a playable character, giving him friend of dog and charming. Playing in Familiar Faces Mode. Recruit Cesar Milan the dogwhisperer, and he's a swell guy, frequently boosting group morale and talking his way out of situations. We don't encounter any dogs after recruiting him. Then, things get messy during an escape and he gets grabbed by a hoarde as the car pulls away... The very next day we find a pet shop filled with non-hostile feral dogs and their treasure trove of bones. 

Could have had a squad of dogs trained by Cesar Milan, instead there was just tragedy and woe.

Thus is life on the Death Road to Canada...."
"MadDogHöek","344 products in account","Posted: July 24, 2016","1 person found this review helpful
2 people found this review funny","Recommended","7.5 hrs on record","Posted: July 24, 2016
												Skill has little or nothing to do with completing this game.  Don't get me wrong, you use skill to play the game.  It's quite fun.  But you can get right up to the end, and on the hour of your triumph the game will simply say ""GAME OVER"" in the most abrupt and unpleasant of manners without even a random chance of your success.  You can be at the top of the stats game, tons of supplies, 1 day from the end, and a dialog appears with a single button ""OK"" and says ""Someone forgot to turn the car engine off when the team went to sleep and the entire team has died from carbon monoxide poisoning.""  Is that even legal?  I've left this game feeling like I've been abused.  Like my rights have been violated on some fundamental level.

Still, I would buy it again.  Is this what Stockholm syndrome feel like?"
"typhy","265 products in account","Posted: September 7, 2016","10 of 15 people (67%) found this review helpful
5 people found this review funny","Recommended","19.5 hrs on record","Posted: September 7, 2016
												contains memes and anime"
"Rabid Dentist","254 products in account","Posted: February 8","2 of 3 people (67%) found this review helpful
2 people found this review funny","Recommended","28.2 hrs on record","Posted: February 8
												Its like trying to play D&D with some 12 year old who calls himself ""swagmaster"" and calls everyone a ♥♥♥♥♥♥ when the players manage to get through his poorly crafted, meme ridden, impossible to survive events and have a successful game





I love it"
"Our Savior","34 products in account","Posted: July 28, 2016","0 of 1 people (0%) found this review helpful","Recommended","15.3 hrs on record","Posted: July 28, 2016
												Really fun game, lots of new features will be added and I spoke to the devs who seem pretty cool and determined to add new features to the game. Its a bit pricy in its current state but I think its worth picking up"
"Gamer Fury","729 products in account","Posted: December 5, 2016","2 of 3 people (67%) found this review helpful","Recommended","0.6 hrs on record","Posted: December 5, 2016
												In the short time that I've spent with it (singular run thus far), I can tell you that DRTC is a delightful title. Part choose-your-own-adventure, part pixel brawler, part zombie survival, DRTC is an ingenous blend of terror, amazing 16-bit banjo music and maple syrup."
"BrainDrained","278 products in account","Posted: December 23, 2016","1 of 2 people (50%) found this review helpful
2 people found this review funny","Recommended","13.7 hrs on record","Posted: December 23, 2016
												THIS GAME MAKES ME VERY HAPPY

STILL HAVEN'T MADE IT TO CANADA."
"Piss Redfield","371 products in account","Posted: August 26, 2016","1 person found this review helpful","Recommended","11.2 hrs on record","Posted: August 26, 2016
												I started out with just a couple of randos, eventually met an Elvis impersonator who was so good at karate he didn't need weapons, then met myself and found out I was an enormous jackass. Along the road we  had to deal with loads of bandits, got really beefy, and charmed a dog into giving us free bullets. Unfortunately we all died at the Canadian border shortly after kicking the first member of the team out for being a grade-A dink.

Rocketcat's made another great game, and finally one that you can play on something other than a phone."
"Peby","147 products in account","Posted: December 31, 2016","10 of 12 people (83%) found this review helpful","Recommended","24.6 hrs on record","Posted: December 31, 2016
												Like Organ Trail but you get to play more of a role in surviving."
"EmperorCcin","233 products in account","Posted: January 17","1 person found this review helpful
3 people found this review funny","Recommended","8.1 hrs on record","Posted: January 17
												Everything happened so quickly. Me and my group fell dead in an instant, and it was all my fault. 

     It started with just me and my brother. We were driving along, with about as much supplies as one would want at the start of their journey. Enough to instill hope for the long and arduous journey ahead. That is until I committed the most horrid Iniquity known to the modern man. 

     I farted

     I looked to my brother and I saw hatred in his eyes. In a panic I did what any strong man within a life or death situation would do. I blamed the other. Reluctantly, my brother accepted it without argument. We both knew I was the culprit, but we were close enough that such a large fault could be overlooked. However, it did put a deal of strain on our relationship. 

     We traveled further, fighting against the zombie horde. Until I came across my girlfriend, trying in vain to push open a door clearly labeled ""pull"". Me and my brother's morale had been beaten down, we were in dire need of an ally to help push back against the coming darkness. For a moment I contemplated leaving her behind. Her low level of intelligence could prove to be our downfall But, I glanced down to the small stuffed penguin she had given me as a gift. I still kept it around, she always knew I was fond of penguins and risked her life to scavenge one after all the shops had been raided. It seemed strange that people would leave behind such a valuable item in a zombie infested wasteland. It seemed to beg me to take her with us. So we welcomed her to the group and continued on our way to Canada. 

     Days went by with much success. With her help we had been able to scrounge up enough resources to last us a while. Everything seemed to be looking for us. That was of course, until yet again someone broke wind. For a brief moment we all eyed each other. The friendship and loyalty I once saw gave way to anger and suspicion. Not once, but twice someone had broken the sacred oath to keep that which was meant for the bathroom, in the bathroom. I was not responsible this time, but that would not stop the group from blaming me. Pinning the blame on another would not work this time. Then, a glimmer of hope appeared, I could have my girlfriend attempt to ""deduce"" who had farted. I never thought she was particularly stupid, but if I was correct, I could line up the ""evidence"" to ensure the blame did not fall on me. I could avoid becoming more broken without sacrificing what precious little relationships I had left. I did as planned, and my girlfriend figured out who farted.

     Me.

     Then I saw something in her eyes. Glee. SHE had been the one who farted. It was HER fault. But I could not argue with her. I had underestimated her, I fell for her trap, and had allowed her to avoid the blame without risk, However, my brother was convinced and the matter was settled. Had she feigned idiocy this entire time? How much of her word could I trust now that I knew she was so willing to blame others for her own farts? I looked down to my sentimental stuffed penguin. How could I trust that this penguin was even a quality store product? It must have been shameful replica designed for the sole purpose of earning my trust. Yes, I could see it now. The eyes were slightly discolored and the head was tilted at an angle. It was a lie.

     How long had she been maintaining this facade? Was my brother deceiving me as well? I would not let this stand. I planned to escape the hordes of zombies with the supplies and leave the others to suffer. One could blame another for one's farts, but if one gives another a stuffed penguin that is anything below store quality THAT was inexcusable. Unfortunately, in planning to escape the future horde along with abandoning my group. I inadvertently landed me into a horde that was right in front of us. You’d think a large mass of writhing undead would be hard to miss, but alas my wrath had blinded me.

     There was no mercy in that shambling wood cabin. The undead beat down the roof and walls. They broke in from every part that they could. We fought as hard as we could. My girlfriend was the first to fall, then my brother. Both became nothing more than a mass of broken flesh beneath a horde of savage creatures. Finally, as I fell to the hordes around me, as they feasted on my flesh, two simple words left my mouth before those creatures tore my body apart.



























Dang it"
"Bumpyboo","452 products in account","Posted: September 13, 2016","2 of 2 people (100%) found this review helpful
2 people found this review funny","Recommended","27.9 hrs on record","Posted: September 13, 2016
												-has no room in car-

-looks at pug-

-looks at boyfriend-

This game is full of difficult choices. 

Haven't been addicted to a zombie survival game like this since Organ Trail, and while that game is very dear to me...dare I say it, DRTC does it better. It's a beautiful little game. Lots of features and options, sky high replayability and very responsive devs who are STILL working on adding cool features and tweaking the game make this an excellent purchase. I didn't wait for it to come on sale, and feel zero regrets about it. 

In terms of difficulty it is quite punishing. But the journey is enjoyable enough that even when its infuriating, I feel compelled to dive back in. 

This is an absolute treat."
"samsemailcanbefound","154 products in account","Posted: October 22, 2016","23 of 44 people (52%) found this review helpful
1 person found this review funny","Not Recommended","2.9 hrs on record","Posted: October 22, 2016
												I'm going to be straight. This review would be a 5/10, but Steam insists on black and white reviews. Death Road has a lot going for it, from the charming graphics to the character customisation, but at its core, it's deeply flawed. I love rogue like games that allow you a chance to progress through a random universe, and FTL will always be a game I run back toward, but Death Road lacks this appeal. Strip away the zombies and you'll have a game where the random event/number generator won't just steer or manipulate your adventure, but flat out cripple it with zero input. You'll often find yourself being skewered by Bandits after running out of gas, simply because the game never provided enough for you to loot. For ten bucks it's a bit of fun, but it seems to lack some solid balance behind the chibi-sprites and Final Fantasy menus. I'd prefer it if this game rewarded skill a great deal more."
"Poison Mushroom","377 products in account","Posted: December 29, 2016","1 of 2 people (50%) found this review helpful","Recommended","11.9 hrs on record","Posted: December 29, 2016
												One part Zombieland, one part roguelike, and one part 2d action brawler, DRtC is the game that we all hope every zombie game will be. It is the game every zombie game promises to be. It's very specifically the game Organ Trail promised it would be.

I wish I was articulate enough to explain why this game is so good, why it's such a delight to play, and why it's so addictive. I can't, but I hope however high my hours played gets for this will serve as a testament.

Death Road To Canada is very, very good, and you should buy it."
"Mr.Red","306 products in account","Posted: 27 November, 2016","49 of 52 people (94%) found this review helpful
1 person found this review funny","Recommended","13.0 hrs on record","Posted: 27 November, 2016
												This game is like Oregon Trail meets Zombies Ate My Neighbors. (oh that's been said before? well, it's still true) and I think I REALLY like it.

I'll get the Cons & Pros out of the way, first.

CONS:it's perma-death.
meaning you may get attached to awesome characters only to have him or her or EVERYONE die. :D

the RNG on text encounters. Sometimes the RNG will seem unfair & that's just how it is with these games. Make a choice that has a 50/50 chance of being good or terrible. Oh no. Lookit, a character died 'cause the game told me she/he did.

""Doors and how they can kill you"" - how doors work is only 1st player (lead role) can go through doors to go to the next room. This would be fine, BUT if 2nd player isn't immediately next to you, a delay is put in before 2nd player appears at the next doorway. In theory it's good, but it quickly becomes frustrating when you realize ""Oh no. 2nd player was 2 steps behind me and now I just killed them."" :SNEUTRALSit's so good you'll almost always get that 'just one more time' feeling when & if you die.

family friendly -(could be a pro or a con) nothing inappropriate; NO cursing, excessive gore, or 'suggestive' talkPROS: (too many to list, but I'll try) 2 Player Co-Op! -drop-in/drop-out cooperative play at any time. (fun tip: 2nd Player can choose which party member to play as when dropping in on a playable encounter - ie: town, swarm event, etc.)

Cool character creator -sure, it may be retro pixelated graphic style, but there are enough customization options to generally make characters that look mostly like anyone you know.

64 character slots -save & use your own custom characters; can set as the 2 starting characters OR as possible recruits. 

different modes -3 modes are unlocked from the start. more can be unlocked as you play the game and do certain things. Each mode has different rules for which characters you will meet. (note: play familiar mode if you want your team to meet ONLY custom characters)

great soundtrack (that reminds me of music from Metropolismania [PS2 game, released 2002] for some reason)

Fun for the whole family & funny -in text narration, character dialogue, and some animations & references

references (I won't spoil) to at least a few things from your childhood and/or 90's/early 2000s era.

RNG: never knowing what characters you're going to run into

SAVE AND QUIT! - the game doesn't make this feature super obvious, BUT if you quit the game, then the current game session will be saved at the point of the last town /playable encounter. Awesome, considering each game session varies in length

H I G H Replay Value. due to random encounters, random characters, and randomly generated levels -all varied enough to keep it interesting through dozens of hours of playthroughs (probably even more)

nuances of strategy: shut doors behind you, carry up to 3 weapons, choosing roles & weapons before each playable encounter...these are all things that did NOT need to be in the game, but their inclusion gives DRtC much more strategy and depth
CLOSINGI can't put into words how great this game is. You NEED IT NOW.
Play it with family. Play it with friends.♠ It will make you laugh and maybe even feel nostalgic. Don't let the ""rogue-like"" label scare you off. It's well worth any frustrations. 



9/10 > > > Great game. Almost perfect.





-----
♠ Also, play it all by yourself :( *insert joke about morale going down*... :D

edit 1 (12-01-16): fixed formatting of lists
edit 2 (12-09-16): fixed typo on 'nuances of strategy' under PROS
edit 3 (12-10-16): added 'family friendly' under Neutrals; added '64 character slots', '2 Player Co-Op' under Pros; reworded title and description for 'Save and Quit'
e4 (12-22-16): reworded description of 'Save and Quit' to be more clear and concise
e5 (12-27-16): added con ""Doors & how they can kill you"" (might even say it hit me like a ton of zombies at a doorway)
e6 (02-20-17): changed wording on '64 character slots'; &added bullet point of 'different modes'"
"♥Relaxed Pizza♥","41 products in account","Posted: December 31, 2016","1 person found this review helpful","Recommended","33.6 hrs on record","Posted: December 31, 2016
												Let's be honest, zombie games are overdone. The genre is congested with stale, uninspired, boring and pointlessly challenging games that make this over saturated part of the market even more and more irrelevant.  But this game, with its goofy atmosphere, upbeat music  and charming art style, is breathing new life into this undead genre.
Death Road to Canada is an easy game to pick up, an easy one to learn, but even harder to put down. The rogue-like adventure/survival aspects make every play through of this game different and interesting. And with the custom character feature, you are given the power to generate so many more possibilities as you experiment to see who works well with whom.
Part of the reason this game is so easy to fall in love with is the culmination of its dorky sense of humor and catchy OST. For some unforeseeable reason, the chiptune music pairs perfectly with a game about blood, guts and survival. And the possibly fatal decisions you are making on the road turn from frustrating to hilarious due to the comical writing. Never before has a fart been the catalyst that led to my character's downfall, and for that reason alone this game deserves an award. 
I have but two complaints. First is that the RNG can sometimes ruin you. Often you are left with decisions while driving; do you surrender food or fight the bandits? Abandon the car or attempt to fix it? etc, etc. But at times you come to a decision where the solution involves shooting or other skills, and by some cruel twist of fate the character making this decision is the least proficient marksman. And you can't change that. This has never ruined the experience for me, mind you. With these decisions, the game is often fair. All of my failures are my own, not the game's. Save one instance, this is also my second complaint. For some reason, when the AI characters encounter a weapon they already have they get stuck in a perpetual loop of weapon switching. This doesn't happen too often, but when traveling the mall I had two characters of mine get stuck in this loop with umbrellas which resulted in their deaths. This led to a slippery slope which ended in a game over. So beware of that.
Ultimately this game is more than worth your time and money. It's fair yet challenging. It's more fun than frustrating. And it's highly addictive. Give it a chance, especially if you love other rogue games like Binding of Isaac and things of that ilk. I'd also like to recommend checking out more of Rocketcat's games. I enjoy playing their mobile games, and I look forward to see what these devs will do in the future.
TL;DR
Good game. Happy chiptune music. Dog's use crowbars. Farts can be fatal. This game is rife with references to different shows/games/etc. Cat video magazines are a thing in this game and I'm sad that they aren't real."
"Doctor Gene","155 products in account","Posted: October 25, 2016","1 of 2 people (50%) found this review helpful
2 people found this review funny","Recommended","83.4 hrs on record","Posted: October 25, 2016
												My Gram died doing what she loved most.
Shooting Zombo's in the face with shotgun with her grandson."
"BrainDrained","278 products in account","Posted: December 23, 2016","1 of 2 people (50%) found this review helpful
2 people found this review funny","Recommended","13.7 hrs on record","Posted: December 23, 2016
												THIS GAME MAKES ME VERY HAPPY

STILL HAVEN'T MADE IT TO CANADA."
"ama35","37 products in account","Posted: August 15, 2016","1 of 2 people (50%) found this review helpful
4 people found this review funny","Recommended","17.3 hrs on record","Posted: August 15, 2016
												I started off as a young athletic man with nothing to lose, riding solo in the zombie apocalypse or however you spell it. I looted a few stores here and there gathering food and medical supplies for my journey ahead. After gathering some supplies, a woman named Jetta wanted to join my group! I was excited and anxious to see what the future had in store for the two of us. We got along pretty well, she always told me to shut up, but I think she was just flirting. All of a sudden, our first siege came upon us! Luckily it wasn't too big of a horde and, I had gathered enough bullets for my pistol to hold off the zombies until we could escape. We made it out alive, our first siege. We had been through a lot after only being together for a day or two. I think our relationship was really beginning to blossom! We were getting closer and closer to Canada, we could taste the free health care. Then another lone survivor came across my group! His name was Drew and he claimed that he had a very skilled background in medicine! I was happy to hear that because a doctor is always a plus in the zombie apocalypse! 

Me, Drew, Jetta, fighting through grocery stores and small towns in search of more supplies to aid us in our survival. After looting some stores, we came across the greatest loot we would ever find, his name, Alessandro, the most loyal creature in the world, Alessandro the hero hound. The 4 of us continued on our journey, we were running low on medical supplies, and Jetta was very low on health, living on the edge between life and death. We stopped in a junk yard in the hopes of finding more medical supplies, and more gas. The horde here was massive, it wasn't looking good for the group. We rummaged through old broken down cars and piles of rubble, no medical supplies, but I did find a safe with a bunch of gas so that helped. I wanted to stay a little longer to see if we could find anything to heal Jetta. That was when I knew that I made a horrible mistake, we were cornered, the only way out was through a horde of 40+ zombies. Swinging our hatchets and kitchen knives we fought as hard as we could through the horde to try and get Jetta out and to safety, but...it was too late, Jetta's baseball bat snapped in the middle of the horde...One bite to the neck...Jetta went down. The zombies began ripping her to shreds, all we could do was watch. We had to get out of there before the zombies got to us too, ""BARK! BARK!"" Alessandro said as we drove off from the junkyard. A truly emotional loss for the group, but its survival of the fittest and we had to move on. 

Right after our junkyard disaster we came across a SIEGE! I was low on health and I had no ammo for my pistol. Drew had a strange looking orange knife and I thought to myself, WOW HE HAS SOME SORT OF LEGENDARY WEAPON, but no...it was just a rusty machete. The siege horde was massive, and we were stuck in a building with no rooms. Zombies came flooding in through the door, we hacked away at their rotting heads hoping to make it out alive! I was down to my last few breaths, I was exhausted from swinging my hatchet, my hits were doing no damage, I had to run into another corner to recuperate while Drew and Alessandro kept fighting. I regained my strength and dove back into the zombies, FOR ALESSANDRO!!! I yelled. Drew was slightly offended but he didn't have time to get angry, because a zombie had grabbed me by the leg right as I dove into the horde. I went down, as the zombies ate away at my insides and I let out my final screams of life, I heard Drew and Alessandro scamper out of the house, they made it out alive. 

Then there were two, Drew and Alessandro the hero hound. Their drive to their next location did not last long, they came across an impassable obstacle, they were doomed, and they knew it from the start, it was...The River of Death. Drew and Alessandro ran into the wet, dark, zombie filled maze. Alessandro sprinted ahead to find an escape route while Drew followed far behind fighting through the zombies with an old kitchen knife. Alessandro needed help fighting the zombies and was also having trouble finding an escape route, so he ran back to find Drew. They met eyes from across the hall...there was a look of shock on Drew's face, he had nowhere to run, zombies were latched on to his legs. He was dragged to the floor as almost a hundred zombies hurried to his corpse to get their long awaited meal. 

Alessandro knew he couldn't stay in this hell hole. He was low on health and didn't know if he would make it out alive, but he had to try. He ran as fast as he could dodging left and right between massive groups of zombies. He busted through 3 or 4 doors trying to find the light to the outside. He knew he was getting close, but he could hear zombies all around him, his adrenalin spiked and he began to run faster than he had ever run before. Alessandro ran through a door into a long empty hallway, he was home free! He thought he was...the hallway ran out...the splashes of water coming from hundreds of zombies filled the room at the end of the hallway. With zombies in front of him marching towards, and plenty of zombies still hungry from Drew's devouring, Alessandro had no choice. He had to hope that there was a door to the outside through this massive crowd, he went for it. The zombies grabbed at him and snatched at his weak legs hoping to bring him down just like they did to Drew. Alessandro could see the light! The doorway to freedom! The road to Canada was just in front of him waiting to be taken on for at least a bit longer! He was almost out of the horde, he could smell the air from outside, he kicked it into high gear! Sprinting for his life and hoping to avenge the others and make it to Canada! Alessandro knew he had made it past the horde, until...he felt a tug at his leg, he FLEW BACK into the horde!! Alessandro yelped and howled for his friends, but they were all gone, the dream of making it to Canada was lost. RIP Alessandro, we will never forget you,

If you have read up to this point, thank you very much, this took me forever to write. Awesome first playthrough, and I expect there will be many more to come, thanks for reading my story, also buy this game it's really fun!

12/10 would run mindlessly through giant zombie horde with no health again."
"Step-Hen","27 products in account","Posted: February 23","6 of 9 people (67%) found this review helpful
1 person found this review funny","Recommended","14.0 hrs on record","Posted: February 23
												Death road to Canada is such a fantastic game and it has so many hilarious and surprising moments. The Goal of this game is to get to Canada while driving with a bunch of jerks and trying
to keep your face from being eaten off ;) .Since this game is pretty difficult and will probably take a few tries before you get to Canada, but when you do, it is so satisfying. Probably the most satsifying thing that i have ever done (now that i think about it, that sounds really sad). Overall its a really fun game and had some good laughs. Highly recommend getting this game. :)

Pros:
-Fun gameplay
-Different modes to keep things intresting
-As tough as old boots
-Great music
-The pixel art style is amazing (love all the small details)
-Lots of trial and error
-pretty good character customisation

Cons:
-Sometimes it can be a bit unfair

10/10 would play this again
and again
and again
:P"
"Chocological_","3 products in account","Posted: September 23, 2016","6 of 9 people (67%) found this review helpful","Recommended","8.7 hrs on record","Posted: September 23, 2016
												A nice game,Though I can not get to Canada,I feel the process is interesting.In a word,it is worthwhile to have a try!"
"Peenut's bday","64 products in account","Posted: August 16, 2016","5 of 9 people (56%) found this review helpful
5 people found this review funny","Recommended","19.5 hrs on record","Posted: August 16, 2016
												The best game where you go to canada ever!"
"#jonsnow","114 products in account","Posted: August 13, 2016","1 of 2 people (50%) found this review helpful
1 person found this review funny","Recommended","19.8 hrs on record","Posted: August 13, 2016
												Started off with Genji and Tasha things were going smooth on our quest to Canada and along the way to Canada we met Billy. He was a fisherman with immense shooting skills but with a kind heart. He gave us some catfish when we were running low on food and helped us on our seige when we were sandwiched by zombies. Unfortunately the bandits came and   Billy sacrificed himself for us to move on. Next we stumble upon Ninja and took her in our team. Things were not doing well as our morale decreased and Tasha being the b*** that she is, wanted to boot Genji out of the team. Genji leaves and we went on and eventually  Tasha went through a votex and became Ahsat met Artsy on the way. Upon recruiting Artsy, Ninja just threw a smoke bomb and basically ditched the team. Things were going solid as a two man team and eventually we met Gnomey. Gnomey had a short time with us since he protected us from the bandits that tried to steal our food and supplies. We went onward and we met Snoop Dog. He was a nice guy sang songs for us and boosted the morale. We went to raid a supermarket packed with zombies and Snoop Dog being the gangster that he is shooted the zombies like theres no tomorrow. Unfortunately Snoop Dog got caught by the zombie horde and became food for the zombies. With just a few days away from Canada the team happened to stumble upon Ramboux. We paid 10 food to him to be in our team unfortunately he died right after we got him since he was unable to ride the car. As our journey to Canada almost comes to end we were getting worried that we do not have enough man power to do the last fight to Canada. Fortunate enough we saw Fatty Tuna the nerd and got him along with some medical supplies. Along the way we saw a HELP banner and paved our way through the zombies to recruit the last man in our team which was Kelp. We went on a seige for 4 hours and went through the Canadian boarder, fended off the last set of zombies and eventually we got into Canada with the Prime minister welcoming our team with open arms."
"Brian Blessed's testicles","119 products in account","Posted: November 29, 2016","1 person found this review helpful
1 person found this review funny","Recommended","25.3 hrs on record","Posted: November 29, 2016
												Heard good things so thought I'd try it out... Spent the entire night playing it! Co-op play definitely makes the game that much more fun."
"strawberrysparks","13 products in account","Posted: 17 October, 2016","53 of 58 people (91%) found this review helpful
68 people found this review funny","Recommended","27.5 hrs on record","Posted: 17 October, 2016
												I brought this after watching a couplle of youtubers play.

made my group, ready to head out to canada.
7 days left to get to canada. 
was low on supplies
two members of the group died trying to scavange/loot.
one died trying to wrestle a bear
the last member was a clown.
who, because there was no one left to make laugh, ditched the car wandererd off aimlessly.
game over.

I may not have managed to get to canada, but I learned never to pick up a hitchhiking clown."
"CrAb","73 products in account","Posted: September 20, 2016","2 of 2 people (100%) found this review helpful
2 people found this review funny","Recommended","40.3 hrs on record","Posted: September 20, 2016
												Death Road to Canada, the game where anime girls will kill you (via explosion), feral cats will attack you if you lose your car and you may die 1 day away from canada.

Anyways, the game is pretty fun, good if you like RNG based games.

Also you WILL die, alot."
"gulumika","51 products in account","Posted: December 14, 2016","2 of 3 people (67%) found this review helpful","Recommended","5.5 hrs on record","Posted: December 14, 2016
												good"
"rick ross' necklace","247 products in account","Posted: February 19","5 of 8 people (63%) found this review helpful
2 people found this review funny","Recommended","1.8 hrs on record","Posted: February 19
												The option to chose is always ""JUMP IT"""
"Lou Zephyr","245 products in account","Posted: September 15, 2016","1 person found this review helpful","Recommended","16.5 hrs on record","Posted: September 15, 2016
												Awesome rogue survival game!
If you like these games, like FTL, Binding of Isaac, Dungeon of the endless ect. then this game will entertain your tortured soul.

Random Events, Zombies, Survival, Zombiegore, Pixelshit and crazy folks (you can even make your own characters to play and even show up during your journey).
The more you play it, the more stuff you'll unlock, also you level up skills/traits and the progress of these will never be lost.

Saw this on Greenlight years ago and was waiting for the release and i am not disappointed.


Only minor complain: No steam-achievements, but meh, FTL doesn't have em' aswell and it's still awesome."
